marriage_id,spouse1_id,spouse2_id,start_date,end_date,status
20516,21630,21801,1870-01-01,1907-06-01,deceased
20517,21566,21802,1869-01-01,1927-06-01,deceased
20518,21487,21803,1865-01-01,1909-06-01,deceased
20519,21660,21804,1866-01-01,1920-06-01,deceased
20520,21390,21805,1867-01-01,1902-06-01,deceased
20521,21589,21807,1866-01-01,1905-06-01,deceased
20522,21441,21378,1870-01-01,1899-06-01,deceased
20523,21525,21809,1869-01-01,1933-06-01,deceased
20524,21601,21810,1865-01-01,1907-06-01,deceased
20525,21505,21293,1869-01-01,1907-06-01,deceased
20526,21627,21811,1869-01-01,1908-06-01,deceased
20527,21534,21812,1867-01-01,1885-06-01,deceased
20528,21393,21813,1871-01-01,1912-06-01,deceased
20529,21371,21586,1866-01-01,1929-06-01,deceased
20530,21460,21817,1865-01-01,1922-06-01,deceased
20531,21625,21818,1866-01-01,1900-06-01,deceased
20532,21380,21819,1869-01-01,1888-06-01,deceased
20533,21538,21821,1867-01-01,1892-06-01,deceased
20534,21680,21822,1871-01-01,1897-06-01,deceased
20535,21310,21823,1866-01-01,1892-06-01,deceased
20536,21308,21824,1871-01-01,1896-06-01,deceased
20537,21550,21826,1867-01-01,1915-06-01,deceased
20538,21428,21827,1870-01-01,1893-06-01,deceased
20539,21648,21828,1869-01-01,1897-06-01,deceased
20540,21559,21579,1869-01-01,1898-06-01,deceased
20541,21341,21829,1866-01-01,1901-06-01,deceased
20542,21472,21830,1866-01-01,1893-06-01,deceased
20543,21622,21831,1869-01-01,1901-06-01,deceased
20544,21315,21833,1871-01-01,1901-06-01,deceased
20545,21461,21834,1868-01-01,1894-06-01,deceased
20546,21609,21835,1867-01-01,1892-06-01,deceased
20547,21445,21836,1869-01-01,1896-06-01,deceased
20548,21464,21837,1869-01-01,1901-06-01,deceased
20549,21299,21838,1866-01-01,1905-06-01,deceased
20550,21476,21839,1867-01-01,1918-06-01,deceased
20551,21294,21840,1866-01-01,1892-06-01,deceased
20552,21376,21841,1865-01-01,1889-06-01,deceased
20553,21353,21842,1866-01-01,1910-06-01,deceased
20554,21356,21843,1871-01-01,1897-06-01,deceased
20555,21422,21844,1866-01-01,1889-06-01,deceased
20556,21466,21846,1869-01-01,1884-06-01,deceased
20557,21336,21847,1865-01-01,1892-06-01,deceased
20558,21459,21848,1870-01-01,1888-06-01,deceased
20559,21319,21849,1871-01-01,1905-06-01,deceased
20560,21591,21850,1867-01-01,1924-06-01,deceased
20561,21432,21851,1871-01-01,1910-06-01,deceased
20562,21279,21852,1866-01-01,1925-06-01,deceased
20563,21602,21854,1866-01-01,1901-06-01,deceased
20564,21438,21855,1868-01-01,1906-06-01,deceased
20565,21565,21856,1871-01-01,1900-06-01,deceased
20566,21667,21857,1869-01-01,1905-06-01,deceased
20567,21496,21858,1867-01-01,1912-06-01,deceased
20568,21558,21859,1865-01-01,1911-06-01,deceased
20569,21619,21861,1867-01-01,1904-06-01,deceased
20570,21477,21862,1865-01-01,1887-06-01,deceased
20571,21561,21863,1868-01-01,1910-06-01,deceased
20572,21657,21864,1870-01-01,1888-06-01,deceased
20573,21447,21865,1868-01-01,1919-06-01,deceased
20574,21467,21866,1868-01-01,1908-06-01,deceased
20575,21676,21867,1869-01-01,1888-06-01,deceased
20576,22001,21872,1887-01-01,1915-06-01,deceased
20577,22100,22404,1889-01-01,1918-06-01,deceased
20578,21969,22405,1883-01-01,1938-06-01,deceased
20579,22167,22406,1887-01-01,1917-06-01,deceased
20580,22114,22115,1886-01-01,1920-06-01,deceased
20581,21895,22407,1889-01-01,1920-06-01,deceased
20582,22216,22408,1884-01-01,1907-06-01,deceased
20583,22231,22409,1883-01-01,1923-06-01,deceased
20584,22049,22412,1883-01-01,1900-06-01,deceased
20585,22354,22413,1886-01-01,1920-06-01,deceased
20586,22143,22414,1885-01-01,1908-06-01,deceased
20587,22197,22415,1884-01-01,1910-06-01,deceased
20588,22213,22416,1889-01-01,1916-06-01,deceased
20589,22033,22381,1885-01-01,1932-06-01,deceased
20590,22030,22279,1887-01-01,1911-06-01,deceased
20591,22360,22418,1885-01-01,1905-06-01,deceased
20592,21997,22419,1889-01-01,1913-06-01,deceased
20593,22168,22420,1889-01-01,1908-06-01,deceased
20594,22260,22421,1883-01-01,1903-06-01,deceased
20595,21886,22422,1888-01-01,1921-06-01,deceased
20596,22308,22423,1887-01-01,1922-06-01,deceased
20597,22090,22424,1887-01-01,1910-06-01,deceased
20598,22241,22068,1884-01-01,1908-06-01,deceased
20599,22349,22425,1884-01-01,1919-06-01,deceased
20600,22196,22426,1883-01-01,1934-06-01,deceased
20601,22175,22427,1883-01-01,1926-06-01,deceased
20602,21924,22428,1883-01-01,1931-06-01,deceased
20603,22116,22429,1887-01-01,1919-06-01,deceased
20604,22295,22430,1885-01-01,1930-06-01,deceased
20605,22073,22431,1887-01-01,1905-06-01,deceased
20606,22378,22434,1887-01-01,1912-06-01,deceased
20607,22078,22435,1886-01-01,1929-06-01,deceased
20608,21877,22436,1884-01-01,1920-06-01,deceased
20609,21869,22437,1887-01-01,1950-06-01,deceased
20610,21888,22438,1884-01-01,1937-06-01,deceased
20611,22237,22439,1884-01-01,1934-06-01,deceased
20612,22013,22219,1888-01-01,1944-06-01,deceased
20613,22330,22440,1887-01-01,1942-06-01,deceased
20614,22120,22441,1889-01-01,1916-06-01,deceased
20615,22193,22443,1883-01-01,1941-06-01,deceased
20616,21937,22444,1884-01-01,1907-06-01,deceased
20617,21962,22445,1883-01-01,1903-06-01,deceased
20618,21976,22446,1888-01-01,1918-06-01,deceased
20619,21994,22448,1886-01-01,1926-06-01,deceased
20620,22145,22449,1888-01-01,1921-06-01,deceased
20621,21901,22450,1888-01-01,1911-06-01,deceased
20622,22190,22451,1889-01-01,1920-06-01,deceased
20623,22365,22452,1883-01-01,1930-06-01,deceased
20624,22281,22453,1889-01-01,1909-06-01,deceased
20625,21892,22454,1886-01-01,1921-06-01,deceased
20626,21966,22456,1886-01-01,1920-06-01,deceased
20627,22307,22457,1886-01-01,1915-06-01,deceased
20628,21999,22458,1884-01-01,1902-06-01,deceased
20629,22250,22459,1884-01-01,1904-06-01,deceased
20630,22370,22461,1885-01-01,1906-06-01,deceased
20631,22270,22462,1887-01-01,1909-06-01,deceased
20632,22217,22138,1889-01-01,1916-06-01,deceased
20633,22347,22463,1885-01-01,1912-06-01,deceased
20634,22137,22465,1889-01-01,1921-06-01,deceased
20635,22127,22466,1884-01-01,1932-06-01,deceased
20636,21935,22467,1888-01-01,1906-06-01,deceased
20637,22280,22469,1886-01-01,1902-06-01,deceased
20638,22031,22470,1888-01-01,1913-06-01,deceased
20639,21983,22471,1885-01-01,1922-06-01,deceased
20640,22008,22473,1888-01-01,1927-06-01,deceased
20641,22025,22474,1885-01-01,1940-06-01,deceased
20642,22316,22475,1889-01-01,1907-06-01,deceased
20643,22286,22476,1889-01-01,1913-06-01,deceased
20644,22061,22477,1883-01-01,1921-06-01,deceased
20645,22123,22478,1885-01-01,1910-06-01,deceased
20646,22155,22479,1883-01-01,1922-06-01,deceased
20647,22338,22480,1887-01-01,1918-06-01,deceased
20648,22161,22481,1887-01-01,1911-06-01,deceased
20649,22038,22482,1889-01-01,1953-06-01,deceased
20650,22366,22484,1888-01-01,1934-06-01,deceased
20651,22121,22485,1883-01-01,1926-06-01,deceased
20652,22289,22486,1889-01-01,1920-06-01,deceased
20653,22041,22487,1888-01-01,1928-06-01,deceased
20654,22377,22488,1883-01-01,1901-06-01,deceased
20655,21998,22489,1883-01-01,1909-06-01,deceased
20656,22271,22490,1887-01-01,1916-06-01,deceased
20657,22300,22491,1888-01-01,1926-06-01,deceased
20658,22291,22492,1885-01-01,1904-06-01,deceased
20659,22400,22493,1888-01-01,1938-06-01,deceased
20660,22285,22494,1887-01-01,1918-06-01,deceased
20661,21881,22495,1884-01-01,1903-06-01,deceased
20662,22034,22496,1889-01-01,1937-06-01,deceased
20663,22139,22299,1885-01-01,1925-06-01,deceased
20664,22081,22497,1887-01-01,1917-06-01,deceased
20665,21878,22227,1889-01-01,1924-06-01,deceased
20666,22188,22498,1885-01-01,1910-06-01,deceased
20667,22388,22499,1884-01-01,1914-06-01,deceased
20668,22006,22500,1889-01-01,1914-06-01,deceased
20669,21930,22501,1888-01-01,1917-06-01,deceased
20670,22344,22502,1886-01-01,1917-06-01,deceased
20671,21981,22503,1883-01-01,1918-06-01,deceased
20672,21986,22104,1886-01-01,1912-06-01,deceased
20673,22236,22504,1885-01-01,1910-06-01,deceased
20674,22105,22505,1887-01-01,1908-06-01,deceased
20675,22088,22506,1884-01-01,1930-06-01,deceased
20676,21875,22507,1883-01-01,1922-06-01,deceased
20677,22153,22508,1884-01-01,1902-06-01,deceased
20678,22284,22509,1884-01-01,1924-06-01,deceased
20679,22375,22510,1886-01-01,1937-06-01,deceased
20680,22022,22512,1885-01-01,1938-06-01,deceased
20681,22151,22513,1889-01-01,1911-06-01,deceased
20682,22226,22514,1887-01-01,1931-06-01,deceased
20683,22162,22070,1884-01-01,1910-06-01,deceased
20684,22084,21971,1884-01-01,1936-06-01,deceased
20685,21873,22517,1885-01-01,1910-06-01,deceased
20686,22395,22225,1887-01-01,1920-06-01,deceased
20687,22327,22311,1888-01-01,1906-06-01,deceased
20688,22245,22519,1886-01-01,1920-06-01,deceased
20689,22264,22065,1886-01-01,1907-06-01,deceased
20690,22242,22147,1889-01-01,1907-06-01,deceased
20691,22195,22521,1883-01-01,1912-06-01,deceased
20692,22322,22522,1887-01-01,1910-06-01,deceased
20693,22386,22523,1886-01-01,1944-06-01,deceased
20694,22233,22249,1889-01-01,1930-06-01,deceased
20695,21894,22525,1885-01-01,1947-06-01,deceased
20696,21871,21926,1883-01-01,1918-06-01,deceased
20697,22340,22527,1883-01-01,1925-06-01,deceased
20698,22324,22528,1886-01-01,1904-06-01,deceased
20699,21904,22529,1889-01-01,1918-06-01,deceased
20700,22398,22530,1884-01-01,1911-06-01,deceased
20701,22118,22531,1885-01-01,1910-06-01,deceased
20702,22323,22532,1886-01-01,1909-06-01,deceased
20703,22023,22533,1886-01-01,1921-06-01,deceased
20704,22205,22015,1889-01-01,1920-06-01,deceased
20705,22335,22077,1889-01-01,1937-06-01,deceased
20706,22201,21887,1883-01-01,1910-06-01,deceased
20707,21949,22111,1886-01-01,1936-06-01,deceased
20708,22359,22534,1885-01-01,1924-06-01,deceased
20709,21965,22535,1885-01-01,1921-06-01,deceased
20710,21907,22536,1889-01-01,1956-06-01,deceased
20711,21988,22537,1886-01-01,1916-06-01,deceased
20712,22207,22538,1886-01-01,1905-06-01,deceased
20713,22142,22539,1888-01-01,1928-06-01,deceased
20714,22373,22540,1888-01-01,1931-06-01,deceased
20715,22390,22541,1885-01-01,1906-06-01,deceased
20716,22017,22148,1885-01-01,1924-06-01,deceased
20717,21915,22542,1886-01-01,1924-06-01,deceased
20718,22043,22543,1885-01-01,1931-06-01,deceased
20719,22045,22545,1883-01-01,1905-06-01,deceased
20720,22117,22546,1888-01-01,1924-06-01,deceased
20721,22089,22547,1884-01-01,1933-06-01,deceased
20722,22320,22379,1883-01-01,1904-06-01,deceased
20723,22393,22548,1889-01-01,1921-06-01,deceased
20724,22036,22549,1889-01-01,1941-06-01,deceased
20725,22058,22550,1883-01-01,1919-06-01,deceased
20726,21987,22551,1884-01-01,1906-06-01,deceased
20727,22276,22552,1884-01-01,1947-06-01,deceased
20728,22211,22553,1889-01-01,1918-06-01,deceased
20729,22396,22554,1884-01-01,1941-06-01,deceased
20730,22269,22555,1889-01-01,1920-06-01,deceased
20731,22053,22556,1888-01-01,1921-06-01,deceased
20732,21920,22218,1888-01-01,1938-06-01,deceased
20733,22180,22557,1884-01-01,1922-06-01,deceased
20734,22179,22558,1888-01-01,1910-06-01,deceased
20735,22159,22559,1885-01-01,1937-06-01,deceased
20736,22230,22258,1883-01-01,1938-06-01,deceased
20737,21910,22561,1886-01-01,1921-06-01,deceased
20738,22014,22562,1884-01-01,1942-06-01,deceased
20739,22029,22563,1888-01-01,1912-06-01,deceased
20740,22367,22564,1886-01-01,1910-06-01,deceased
20741,22200,22565,1884-01-01,1915-06-01,deceased
20742,22296,22566,1889-01-01,1945-06-01,deceased
20743,22067,22567,1889-01-01,1912-06-01,deceased
20744,22093,22568,1888-01-01,1917-06-01,deceased
20745,22158,22570,1886-01-01,1912-06-01,deceased
20746,22189,22571,1889-01-01,1954-06-01,deceased
20747,21943,22572,1889-01-01,1945-06-01,deceased
20748,22181,22575,1883-01-01,1913-06-01,deceased
20749,22301,22576,1888-01-01,1935-06-01,deceased
20750,22288,22577,1885-01-01,1924-06-01,deceased
20751,22064,22578,1883-01-01,1915-06-01,deceased
20752,22353,22579,1884-01-01,1931-06-01,deceased
20753,21939,22580,1889-01-01,1912-06-01,deceased
20754,22402,22581,1887-01-01,1932-06-01,deceased
20755,22059,22582,1887-01-01,1906-06-01,deceased
20756,22380,22583,1887-01-01,1907-06-01,deceased
20757,22223,22584,1883-01-01,1905-06-01,deceased
20758,22334,22585,1889-01-01,1904-06-01,deceased
20759,22165,22586,1885-01-01,1911-06-01,deceased
20760,22346,22587,1885-01-01,1910-06-01,deceased
20761,22164,22589,1885-01-01,1942-06-01,deceased
20762,22265,22590,1883-01-01,1901-06-01,deceased
20763,22141,22591,1885-01-01,1913-06-01,deceased
20764,22083,21923,1884-01-01,1906-06-01,deceased
20765,21985,22592,1889-01-01,1919-06-01,deceased
20766,21925,22593,1886-01-01,1915-06-01,deceased
20767,22350,22594,1885-01-01,1926-06-01,deceased
20768,21938,22595,1888-01-01,1921-06-01,deceased
20769,21896,22597,1884-01-01,1929-06-01,deceased
20770,22273,22598,1884-01-01,1924-06-01,deceased
20771,22255,22599,1885-01-01,1929-06-01,deceased
20772,22098,22362,1887-01-01,1915-06-01,deceased
20773,22132,22600,1884-01-01,1922-06-01,deceased
20774,22204,22601,1887-01-01,1923-06-01,deceased
20775,22027,22602,1886-01-01,1950-06-01,deceased
20776,22183,22603,1887-01-01,1915-06-01,deceased
20777,22042,22605,1886-01-01,1915-06-01,deceased
20778,22057,22607,1888-01-01,1930-06-01,deceased
20779,22016,22608,1886-01-01,1912-06-01,deceased
20780,22310,22609,1884-01-01,1921-06-01,deceased
20781,22177,22610,1885-01-01,1929-06-01,deceased
20782,22026,22611,1884-01-01,1905-06-01,deceased
20783,22246,22612,1886-01-01,1933-06-01,deceased
20784,22232,22613,1884-01-01,1909-06-01,deceased
20785,22146,22035,1885-01-01,1915-06-01,deceased
20786,22069,22614,1886-01-01,1925-06-01,deceased
20787,21891,22198,1886-01-01,1925-06-01,deceased
20788,21922,22615,1888-01-01,1946-06-01,deceased
20789,21951,22616,1883-01-01,1945-06-01,deceased
20790,22382,22617,1885-01-01,1919-06-01,deceased
20791,22357,22618,1886-01-01,1927-06-01,deceased
20792,22261,22619,1888-01-01,1923-06-01,deceased
20793,22113,22620,1884-01-01,1928-06-01,deceased
20794,22343,22621,1885-01-01,1935-06-01,deceased
20795,22072,22622,1886-01-01,1905-06-01,deceased
20796,21889,22199,1888-01-01,1924-06-01,deceased
20797,22160,22623,1888-01-01,1911-06-01,deceased
20798,21918,22624,1886-01-01,1920-06-01,deceased
20799,21883,22625,1888-01-01,1918-06-01,deceased
20800,21980,22626,1889-01-01,1911-06-01,deceased
20801,22251,22627,1886-01-01,1927-06-01,deceased
20802,21899,22024,1883-01-01,1914-06-01,deceased
20803,22169,22628,1883-01-01,1906-06-01,deceased
20804,22332,22629,1883-01-01,1913-06-01,deceased
20805,22079,22630,1887-01-01,1939-06-01,deceased
20806,22298,22631,1888-01-01,1927-06-01,deceased
20807,22220,22632,1883-01-01,1935-06-01,deceased
20808,21931,22633,1885-01-01,1909-06-01,deceased
20809,21992,22130,1886-01-01,1931-06-01,deceased
20810,22318,22634,1884-01-01,1945-06-01,deceased
20811,22152,22635,1889-01-01,1919-06-01,deceased
20812,22055,22637,1886-01-01,1924-06-01,deceased
20813,22363,22639,1888-01-01,1938-06-01,deceased
20814,21978,21898,1888-01-01,1914-06-01,deceased
20815,21995,22641,1886-01-01,1936-06-01,deceased
20816,22253,22642,1887-01-01,1948-06-01,deceased
20817,22149,22643,1889-01-01,1946-06-01,deceased
20818,22896,23384,1905-01-01,1925-06-01,deceased
20819,23058,23385,1903-01-01,1934-06-01,deceased
20820,23079,22931,1903-01-01,1966-06-01,deceased
20821,23153,23389,1906-01-01,1932-06-01,deceased
20822,23240,23390,1905-01-01,1971-06-01,deceased
20823,22786,23391,1904-01-01,1933-06-01,deceased
20824,23250,23336,1904-01-01,1921-06-01,deceased
20825,22742,23393,1902-01-01,1939-06-01,deceased
20826,22702,23395,1905-01-01,1938-06-01,deceased
20827,23060,23396,1907-01-01,1946-06-01,deceased
20828,23350,23397,1903-01-01,1936-06-01,deceased
20829,23254,23398,1903-01-01,1953-06-01,deceased
20830,22667,22923,1902-01-01,1961-06-01,deceased
20831,23237,23400,1903-01-01,1943-06-01,deceased
20832,23288,23067,1906-01-01,1946-06-01,deceased
20833,23206,23402,1907-01-01,1926-06-01,deceased
20834,23243,23403,1904-01-01,1939-06-01,deceased
20835,22655,23404,1903-01-01,1939-06-01,deceased
20836,22815,23405,1904-01-01,1953-06-01,deceased
20837,22766,23407,1905-01-01,1920-06-01,deceased
20838,22968,23161,1901-01-01,1925-06-01,deceased
20839,23298,23408,1901-01-01,1944-06-01,deceased
20840,23042,23329,1907-01-01,1930-06-01,deceased
20841,22830,23409,1904-01-01,1957-06-01,deceased
20842,22767,23410,1907-01-01,1930-06-01,deceased
20843,23360,23411,1905-01-01,1940-06-01,deceased
20844,23106,23412,1903-01-01,1943-06-01,deceased
20845,23348,23413,1902-01-01,1951-06-01,deceased
20846,23056,23414,1901-01-01,1955-06-01,deceased
20847,23010,23415,1905-01-01,1927-06-01,deceased
20848,23212,23416,1907-01-01,1928-06-01,deceased
20849,22997,23417,1901-01-01,1931-06-01,deceased
20850,22757,23418,1907-01-01,1935-06-01,deceased
20851,22776,23419,1902-01-01,1952-06-01,deceased
20852,23066,23124,1907-01-01,1955-06-01,deceased
20853,22844,23422,1901-01-01,1949-06-01,deceased
20854,23112,23423,1901-01-01,1915-06-01,deceased
20855,23323,23424,1904-01-01,1927-06-01,deceased
20856,22926,23425,1903-01-01,1953-06-01,deceased
20857,23272,23426,1907-01-01,1933-06-01,deceased
20858,23050,23428,1905-01-01,1945-06-01,deceased
20859,23333,23429,1907-01-01,1953-06-01,deceased
20860,23018,23256,1905-01-01,1931-06-01,deceased
20861,22797,23431,1902-01-01,1927-06-01,deceased
20862,22822,23432,1905-01-01,1939-06-01,deceased
20863,23282,23433,1904-01-01,1954-06-01,deceased
20864,23140,23435,1904-01-01,1927-06-01,deceased
20865,23363,23436,1904-01-01,1935-06-01,deceased
20866,22961,23437,1902-01-01,1936-06-01,deceased
20867,22998,22699,1903-01-01,1928-06-01,deceased
20868,23246,23438,1905-01-01,1969-06-01,deceased
20869,23213,23439,1905-01-01,1938-06-01,deceased
20870,23071,23440,1904-01-01,1922-06-01,deceased
20871,22819,23441,1901-01-01,1930-06-01,deceased
20872,23276,23442,1901-01-01,1920-06-01,deceased
20873,22720,23443,1905-01-01,1936-06-01,deceased
20874,22644,23444,1903-01-01,1929-06-01,deceased
20875,23381,23445,1902-01-01,1934-06-01,deceased
20876,22985,23446,1902-01-01,1953-06-01,deceased
20877,22683,23447,1903-01-01,1931-06-01,deceased
20878,23127,23448,1905-01-01,1924-06-01,deceased
20879,22727,23449,1906-01-01,1935-06-01,deceased
20880,23120,23450,1903-01-01,1949-06-01,deceased
20881,23258,23087,1907-01-01,1929-06-01,deceased
20882,23279,23451,1902-01-01,1925-06-01,deceased
20883,22801,23452,1903-01-01,1927-06-01,deceased
20884,22885,23454,1902-01-01,1923-06-01,deceased
20885,23151,23456,1903-01-01,1950-06-01,deceased
20886,22833,23457,1902-01-01,1941-06-01,deceased
20887,23098,23458,1907-01-01,1927-06-01,deceased
20888,22990,23459,1902-01-01,1952-06-01,deceased
20889,23054,23460,1902-01-01,1933-06-01,deceased
20890,23286,23462,1903-01-01,1927-06-01,deceased
20891,22883,23463,1906-01-01,1929-06-01,deceased
20892,23289,23464,1904-01-01,1953-06-01,deceased
20893,22988,23465,1905-01-01,1929-06-01,deceased
20894,22899,23466,1902-01-01,1930-06-01,deceased
20895,22646,23467,1904-01-01,1923-06-01,deceased
20896,23022,23468,1901-01-01,1947-06-01,deceased
20897,22870,22996,1905-01-01,1934-06-01,deceased
20898,22783,23469,1907-01-01,1956-06-01,deceased
20899,23061,23470,1901-01-01,1951-06-01,deceased
20900,22792,23471,1907-01-01,1928-06-01,deceased
20901,23180,23472,1906-01-01,1955-06-01,deceased
20902,23343,23473,1903-01-01,1921-06-01,deceased
20903,23283,23062,1906-01-01,1926-06-01,deceased
20904,22839,23474,1905-01-01,1927-06-01,deceased
20905,23200,23475,1903-01-01,1936-06-01,deceased
20906,22796,23476,1907-01-01,1940-06-01,deceased
20907,22809,23477,1901-01-01,1937-06-01,deceased
20908,23133,23479,1903-01-01,1929-06-01,deceased
20909,23013,23480,1907-01-01,1968-06-01,deceased
20910,22761,23481,1901-01-01,1935-06-01,deceased
20911,23354,23482,1903-01-01,1927-06-01,deceased
20912,22857,23483,1905-01-01,1943-06-01,deceased
20913,22744,23486,1905-01-01,1932-06-01,deceased
20914,22864,23253,1905-01-01,1925-06-01,deceased
20915,22791,23488,1904-01-01,1927-06-01,deceased
20916,23157,23489,1907-01-01,1928-06-01,deceased
20917,23015,23490,1907-01-01,1928-06-01,deceased
20918,22824,23491,1902-01-01,1941-06-01,deceased
20919,22897,23492,1902-01-01,1937-06-01,deceased
20920,23160,23493,1905-01-01,1953-06-01,deceased
20921,23270,23494,1902-01-01,1945-06-01,deceased
20922,23198,23495,1902-01-01,1954-06-01,deceased
20923,22731,23496,1905-01-01,1941-06-01,deceased
20924,22901,23497,1901-01-01,1940-06-01,deceased
20925,23300,23498,1905-01-01,1922-06-01,deceased
20926,23292,22865,1905-01-01,1967-06-01,deceased
20927,23187,22947,1901-01-01,1934-06-01,deceased
20928,23111,23501,1907-01-01,1928-06-01,deceased
20929,23222,23502,1903-01-01,1926-06-01,deceased
20930,23318,23503,1907-01-01,1926-06-01,deceased
20931,22820,23504,1904-01-01,1938-06-01,deceased
20932,22677,23505,1902-01-01,1922-06-01,deceased
20933,22832,23506,1902-01-01,1953-06-01,deceased
20934,23188,23507,1905-01-01,1939-06-01,deceased
20935,22893,23509,1902-01-01,1944-06-01,deceased
20936,23043,23308,1901-01-01,1942-06-01,deceased
20937,23259,23510,1907-01-01,1927-06-01,deceased
20938,22674,23511,1904-01-01,1923-06-01,deceased
20939,22916,23512,1901-01-01,1929-06-01,deceased
20940,23241,23513,1903-01-01,1924-06-01,deceased
20941,23244,23514,1905-01-01,1928-06-01,deceased
20942,23001,23515,1904-01-01,1947-06-01,deceased
20943,23219,22977,1901-01-01,1943-06-01,deceased
20944,22905,23516,1903-01-01,1932-06-01,deceased
20945,23236,23517,1901-01-01,1927-06-01,deceased
20946,22850,23519,1903-01-01,1928-06-01,deceased
20947,22738,23520,1903-01-01,1924-06-01,deceased
20948,23359,23521,1903-01-01,1939-06-01,deceased
20949,22911,23522,1901-01-01,1926-06-01,deceased
20950,22869,23033,1902-01-01,1922-06-01,deceased
20951,22768,23523,1902-01-01,1938-06-01,deceased
20952,23051,23525,1906-01-01,1937-06-01,deceased
20953,23025,23526,1906-01-01,1934-06-01,deceased
20954,22654,23527,1902-01-01,1928-06-01,deceased
20955,23186,23529,1901-01-01,1922-06-01,deceased
20956,22935,23530,1902-01-01,1949-06-01,deceased
20957,22848,23531,1902-01-01,1935-06-01,deceased
20958,22929,23532,1906-01-01,1951-06-01,deceased
20959,23227,23533,1902-01-01,1935-06-01,deceased
20960,23030,23534,1904-01-01,1943-06-01,deceased
20961,22837,23535,1904-01-01,1944-06-01,deceased
20962,22681,23536,1904-01-01,1935-06-01,deceased
20963,23063,23537,1902-01-01,1942-06-01,deceased
20964,23007,23540,1903-01-01,1926-06-01,deceased
20965,23085,23541,1901-01-01,1952-06-01,deceased
20966,23146,23542,1904-01-01,1923-06-01,deceased
20967,23330,23543,1902-01-01,1931-06-01,deceased
20968,23374,23544,1907-01-01,1946-06-01,deceased
20969,23128,23547,1904-01-01,1938-06-01,deceased
20970,22812,23324,1903-01-01,1961-06-01,deceased
20971,23311,23548,1905-01-01,1942-06-01,deceased
20972,23184,23078,1904-01-01,1929-06-01,deceased
20973,22724,23207,1905-01-01,1967-06-01,deceased
20974,23221,23549,1902-01-01,1958-06-01,deceased
20975,22847,22652,1907-01-01,1933-06-01,deceased
20976,22715,23550,1901-01-01,1947-06-01,deceased
20977,23346,23551,1903-01-01,1948-06-01,deceased
20978,22779,23552,1902-01-01,1923-06-01,deceased
20979,22772,23215,1907-01-01,1947-06-01,deceased
20980,22764,23553,1906-01-01,1926-06-01,deceased
20981,23077,23554,1901-01-01,1923-06-01,deceased
20982,22938,23555,1906-01-01,1929-06-01,deceased
20983,22976,23556,1906-01-01,1954-06-01,deceased
20984,22795,23557,1902-01-01,1957-06-01,deceased
20985,23328,23558,1901-01-01,1937-06-01,deceased
20986,23307,23559,1907-01-01,1926-06-01,deceased
20987,23101,23561,1905-01-01,1935-06-01,deceased
20988,22921,23563,1902-01-01,1947-06-01,deceased
20989,23102,23564,1902-01-01,1933-06-01,deceased
20990,22853,23565,1903-01-01,1927-06-01,deceased
20991,23264,23566,1903-01-01,1928-06-01,deceased
20992,22907,23567,1904-01-01,1922-06-01,deceased
20993,23371,23568,1903-01-01,1941-06-01,deceased
20994,22867,23570,1906-01-01,1956-06-01,deceased
20995,23365,22992,1903-01-01,1959-06-01,deceased
20996,22721,23571,1904-01-01,1923-06-01,deceased
20997,23201,23572,1903-01-01,1965-06-01,deceased
20998,23377,22719,1903-01-01,1937-06-01,deceased
20999,23339,23573,1901-01-01,1937-06-01,deceased
21000,23141,23575,1905-01-01,1936-06-01,deceased
21001,22698,23576,1901-01-01,1936-06-01,deceased
21002,23036,23577,1903-01-01,1952-06-01,deceased
21003,22688,23578,1907-01-01,1952-06-01,deceased
21004,22771,23579,1906-01-01,1924-06-01,deceased
21005,23125,23580,1902-01-01,1961-06-01,deceased
21006,22888,23581,1904-01-01,1927-06-01,deceased
21007,23162,23583,1902-01-01,1929-06-01,deceased
21008,22886,23584,1906-01-01,1944-06-01,deceased
21009,23267,23585,1906-01-01,1935-06-01,deceased
21010,23143,23586,1905-01-01,1959-06-01,deceased
21011,23093,23588,1907-01-01,1924-06-01,deceased
21012,23210,23589,1905-01-01,1925-06-01,deceased
21013,22648,23590,1904-01-01,1924-06-01,deceased
21014,23302,23591,1902-01-01,1946-06-01,deceased
21015,22800,23592,1906-01-01,1929-06-01,deceased
21016,22658,23593,1904-01-01,1945-06-01,deceased
21017,22963,23594,1906-01-01,1940-06-01,deceased
21018,23248,23595,1901-01-01,1934-06-01,deceased
21019,22671,23596,1905-01-01,1926-06-01,deceased
21020,23029,23597,1906-01-01,1950-06-01,deceased
21021,23159,23598,1905-01-01,1924-06-01,deceased
21022,22948,23600,1907-01-01,1959-06-01,deceased
21023,22751,23601,1906-01-01,1942-06-01,deceased
21024,23099,23602,1905-01-01,1928-06-01,deceased
21025,23165,23603,1905-01-01,1951-06-01,deceased
21026,22692,23351,1903-01-01,1962-06-01,deceased
21027,23122,23604,1904-01-01,1932-06-01,deceased
21028,23335,23605,1903-01-01,1945-06-01,deceased
21029,23034,23606,1905-01-01,1942-06-01,deceased
21030,23189,23608,1902-01-01,1943-06-01,deceased
21031,22851,23610,1902-01-01,1927-06-01,deceased
21032,23260,23611,1901-01-01,1920-06-01,deceased
