parent_id,child_id,relation_type
20835,21109,mother
20572,21110,father
20835,21110,mother
20572,21111,father
20835,21111,mother
20572,21112,father
20835,21112,mother
20655,21113,father
20836,21113,mother
20655,21114,father
20836,21114,mother
20655,21115,father
20836,21115,mother
20712,21116,father
20518,21116,mother
20712,21117,father
20518,21117,mother
20712,21118,father
20518,21118,mother
20712,21119,father
20518,21119,mother
20601,21120,father
20837,21120,mother
20601,21121,father
20837,21121,mother
20601,21122,father
20837,21122,mother
20671,21123,father
20838,21123,mother
20671,21124,father
20838,21124,mother
20671,21125,father
20838,21125,mother
20671,21126,father
20838,21126,mother
20620,21127,father
20839,21127,mother
20620,21128,father
20839,21128,mother
20620,21129,father
20839,21129,mother
20533,21130,father
20840,21130,mother
20533,21131,father
20840,21131,mother
20533,21132,father
20840,21132,mother
20536,21133,father
20558,21133,mother
20536,21134,father
20558,21134,mother
20536,21135,father
20558,21135,mother
20536,21136,father
20558,21136,mother
20528,21137,father
20841,21137,mother
20528,21138,father
20841,21138,mother
20528,21139,father
20841,21139,mother
20528,21140,father
20841,21140,mother
21054,21276,father
21142,21276,mother
21054,21277,father
21142,21277,mother
21054,21278,father
21142,21278,mother
21054,21279,father
21142,21279,mother
21070,21280,father
21143,21280,mother
21070,21281,father
21143,21281,mother
21070,21282,father
21143,21282,mother
20939,21283,father
21144,21283,mother
20939,21284,father
21144,21284,mother
20939,21285,father
21144,21285,mother
20939,21286,father
21144,21286,mother
20960,21287,father
21145,21287,mother
20960,21288,father
21145,21288,mother
20960,21289,father
21145,21289,mother
21013,21290,father
21146,21290,mother
21013,21291,father
21146,21291,mother
21138,21292,father
21147,21292,mother
21138,21293,father
21147,21293,mother
21138,21294,father
21147,21294,mother
20963,21295,father
21148,21295,mother
20963,21296,father
21148,21296,mother
20963,21297,father
21148,21297,mother
21031,21298,father
21149,21298,mother
21031,21299,father
21149,21299,mother
21031,21300,father
21149,21300,mother
21031,21301,father
21149,21301,mother
20974,21302,father
21150,21302,mother
20974,21303,father
21150,21303,mother
20974,21304,father
21150,21304,mother
20974,21305,father
21150,21305,mother
21058,21306,father
21151,21306,mother
21058,21307,father
21151,21307,mother
21058,21308,father
21151,21308,mother
20845,21309,father
21152,21309,mother
20845,21310,father
21152,21310,mother
20845,21311,father
21152,21311,mother
20860,21312,father
21153,21312,mother
20860,21313,father
21153,21313,mother
20860,21314,father
21153,21314,mother
20972,21315,father
21154,21315,mother
20972,21316,father
21154,21316,mother
20972,21317,father
21154,21317,mother
20972,21318,father
21154,21318,mother
20924,21319,father
21155,21319,mother
20924,21320,father
21155,21320,mother
20924,21321,father
21155,21321,mother
21137,21322,father
20954,21322,mother
21137,21323,father
20954,21323,mother
21137,21324,father
20954,21324,mother
21009,21325,father
21157,21325,mother
21009,21326,father
21157,21326,mother
21066,21327,father
21158,21327,mother
21066,21328,father
21158,21328,mother
21114,21329,father
21159,21329,mother
21114,21330,father
21159,21330,mother
21114,21331,father
21159,21331,mother
21114,21332,father
21159,21332,mother
20889,21333,father
21160,21333,mother
20889,21334,father
21160,21334,mother
20889,21335,father
21160,21335,mother
20889,21336,father
21160,21336,mother
21091,21337,father
21161,21337,mother
21091,21338,father
21161,21338,mother
21091,21339,father
21161,21339,mother
21103,21340,father
21162,21340,mother
21103,21341,father
21162,21341,mother
21103,21342,father
21162,21342,mother
21103,21343,father
21162,21343,mother
20983,21344,father
21164,21344,mother
20983,21345,father
21164,21345,mother
20980,21346,father
21165,21346,mother
20980,21347,father
21165,21347,mother
20980,21348,father
21165,21348,mother
20980,21349,father
21165,21349,mother
21088,21350,father
21166,21350,mother
21088,21351,father
21166,21351,mother
21088,21352,father
21166,21352,mother
20862,21353,father
21167,21353,mother
20862,21354,father
21167,21354,mother
20862,21355,father
21167,21355,mother
20913,21356,father
21168,21356,mother
20913,21357,father
21168,21357,mother
20913,21358,father
21168,21358,mother
20913,21359,father
21168,21359,mother
20957,21360,father
21169,21360,mother
20957,21361,father
21169,21361,mother
20872,21362,father
21170,21362,mother
20872,21363,father
21170,21363,mother
20872,21364,father
21170,21364,mother
20872,21365,father
21170,21365,mother
21000,21366,father
21171,21366,mother
21000,21367,father
21171,21367,mother
21043,21368,father
21047,21368,mother
21043,21369,father
21047,21369,mother
20880,21370,father
21172,21370,mother
20880,21371,father
21172,21371,mother
21076,21372,father
21173,21372,mother
21076,21373,father
21173,21373,mother
21076,21374,father
21173,21374,mother
21042,21375,father
21174,21375,mother
21042,21376,father
21174,21376,mother
21042,21377,father
21174,21377,mother
21042,21378,father
21174,21378,mother
21094,21379,father
21175,21379,mother
21094,21380,father
21175,21380,mother
20888,21381,father
21176,21381,mother
20888,21382,father
21176,21382,mother
20888,21383,father
21176,21383,mother
20888,21384,father
21176,21384,mother
21128,21385,father
21177,21385,mother
21128,21386,father
21177,21386,mother
21128,21387,father
21177,21387,mother
21128,21388,father
21177,21388,mother
21073,21389,father
21178,21389,mother
21073,21390,father
21178,21390,mother
21073,21391,father
21178,21391,mother
21073,21392,father
21178,21392,mother
20879,21393,father
20917,21393,mother
20879,21394,father
20917,21394,mother
20918,21395,father
21180,21395,mother
20918,21396,father
21180,21396,mother
20874,21397,father
21181,21397,mother
20874,21398,father
21181,21398,mother
20874,21399,father
21181,21399,mother
20874,21400,father
21181,21400,mother
21116,21401,father
21182,21401,mother
21116,21402,father
21182,21402,mother
21018,21403,father
21184,21403,mother
21018,21404,father
21184,21404,mother
21018,21405,father
21184,21405,mother
21018,21406,father
21184,21406,mother
20893,21407,father
21185,21407,mother
20893,21408,father
21185,21408,mother
20893,21409,father
21185,21409,mother
20893,21410,father
21185,21410,mother
20956,21411,father
21017,21411,mother
20956,21412,father
21017,21412,mother
20941,21413,father
21186,21413,mother
20941,21414,father
21186,21414,mother
20946,21415,father
21187,21415,mother
20946,21416,father
21187,21416,mother
20946,21417,father
21187,21417,mother
20946,21418,father
21187,21418,mother
20919,21419,father
21190,21419,mother
20919,21420,father
21190,21420,mother
20919,21421,father
21190,21421,mother
20953,21422,father
21191,21422,mother
20953,21423,father
21191,21423,mother
20883,21424,father
20928,21424,mother
20883,21425,father
20928,21425,mother
21099,21426,father
21192,21426,mother
21099,21427,father
21192,21427,mother
21099,21428,father
21192,21428,mother
21099,21429,father
21192,21429,mother
21078,21430,father
20952,21430,mother
21078,21431,father
20952,21431,mother
20959,21432,father
21193,21432,mother
20959,21433,father
21193,21433,mother
20959,21434,father
21193,21434,mother
20959,21435,father
21193,21435,mother
20988,21436,father
21194,21436,mother
20988,21437,father
21194,21437,mother
20922,21438,father
21196,21438,mother
20922,21439,father
21196,21439,mother
20922,21440,father
21196,21440,mother
20922,21441,father
21196,21441,mother
21002,21442,father
21197,21442,mother
21002,21443,father
21197,21443,mother
20977,21444,father
21198,21444,mother
20977,21445,father
21198,21445,mother
20977,21446,father
21198,21446,mother
20977,21447,father
21198,21447,mother
20992,21448,father
21200,21448,mother
20992,21449,father
21200,21449,mother
20936,21450,father
21201,21450,mother
20936,21451,father
21201,21451,mother
21049,21452,father
21202,21452,mother
21049,21453,father
21202,21453,mother
20947,21454,father
21203,21454,mother
20947,21455,father
21203,21455,mother
20947,21456,father
21203,21456,mother
21117,21457,father
21204,21457,mother
21117,21458,father
21204,21458,mother
21117,21459,father
21204,21459,mother
21117,21460,father
21204,21460,mother
20885,21461,father
20958,21461,mother
20885,21462,father
20958,21462,mother
20852,21463,father
21205,21463,mother
20852,21464,father
21205,21464,mother
20915,21465,father
21208,21465,mother
20915,21466,father
21208,21466,mother
20915,21467,father
21208,21467,mother
21011,21468,father
20842,21468,mother
21011,21469,father
20842,21469,mother
21011,21470,father
20842,21470,mother
21011,21471,father
20842,21471,mother
21028,21472,father
21062,21472,mother
21028,21473,father
21062,21473,mother
21028,21474,father
21062,21474,mother
21028,21475,father
21062,21475,mother
20912,21476,father
21209,21476,mother
20912,21477,father
21209,21477,mother
20912,21478,father
21209,21478,mother
20912,21479,father
21209,21479,mother
21082,21480,father
21210,21480,mother
21082,21481,father
21210,21481,mother
21082,21482,father
21210,21482,mother
21082,21483,father
21210,21483,mother
21101,21484,father
21211,21484,mother
21101,21485,father
21211,21485,mother
20987,21486,father
21008,21486,mother
20987,21487,father
21008,21487,mother
20987,21488,father
21008,21488,mother
20979,21489,father
21212,21489,mother
20979,21490,father
21212,21490,mother
20979,21491,father
21212,21491,mother
20979,21492,father
21212,21492,mother
20846,21493,father
21213,21493,mother
20846,21494,father
21213,21494,mother
20846,21495,father
21213,21495,mother
21115,21496,father
21214,21496,mother
21115,21497,father
21214,21497,mother
21115,21498,father
21214,21498,mother
21115,21499,father
21214,21499,mother
20899,21500,father
21215,21500,mother
20899,21501,father
21215,21501,mother
20891,21502,father
21216,21502,mother
20891,21503,father
21216,21503,mother
20891,21504,father
21216,21504,mother
20891,21505,father
21216,21505,mother
20908,21506,father
21015,21506,mother
20908,21507,father
21015,21507,mother
20908,21508,father
21015,21508,mother
21085,21509,father
21217,21509,mother
21085,21510,father
21217,21510,mother
21085,21511,father
21217,21511,mother
21085,21512,father
21217,21512,mother
21135,21513,father
20934,21513,mother
21135,21514,father
20934,21514,mother
21135,21515,father
20934,21515,mother
21135,21516,father
20934,21516,mother
20848,21517,father
21218,21517,mother
20848,21518,father
21218,21518,mother
20969,21519,father
21219,21519,mother
20969,21520,father
21219,21520,mother
21033,21521,father
21220,21521,mother
21033,21522,father
21220,21522,mother
21033,21523,father
21220,21523,mother
21016,21524,father
21221,21524,mother
21016,21525,father
21221,21525,mother
20856,21526,father
21222,21526,mother
20856,21527,father
21222,21527,mother
21069,21528,father
21223,21528,mother
21069,21529,father
21223,21529,mother
21069,21530,father
21223,21530,mother
21069,21531,father
21223,21531,mother
21111,21532,father
21224,21532,mother
21111,21533,father
21224,21533,mother
21111,21534,father
21224,21534,mother
21112,21535,father
21226,21535,mother
21112,21536,father
21226,21536,mother
20875,21537,father
21010,21537,mother
20875,21538,father
21010,21538,mother
20870,21539,father
21229,21539,mother
20870,21540,father
21229,21540,mother
20870,21541,father
21229,21541,mother
20985,21542,father
21231,21542,mother
20985,21543,father
21231,21543,mother
21063,21544,father
21232,21544,mother
21063,21545,father
21232,21545,mother
21063,21546,father
21232,21546,mother
21063,21547,father
21232,21547,mother
21109,21548,father
21233,21548,mother
21109,21549,father
21233,21549,mother
20944,21550,father
21235,21550,mother
20944,21551,father
21235,21551,mother
21084,21552,father
21236,21552,mother
21084,21553,father
21236,21553,mother
21084,21554,father
21236,21554,mother
21084,21555,father
21236,21555,mother
20877,21556,father
21237,21556,mother
20877,21557,father
21237,21557,mother
20877,21558,father
21237,21558,mother
20877,21559,father
21237,21559,mother
20997,21560,father
21238,21560,mother
20997,21561,father
21238,21561,mother
21120,21562,father
21239,21562,mother
21120,21563,father
21239,21563,mother
21120,21564,father
21239,21564,mother
21075,21565,father
21240,21565,mother
21075,21566,father
21240,21566,mother
21075,21567,father
21240,21567,mother
21124,21568,father
21241,21568,mother
21124,21569,father
21241,21569,mother
21124,21570,father
21241,21570,mother
21124,21571,father
21241,21571,mother
20898,21572,father
21242,21572,mother
20898,21573,father
21242,21573,mother
21095,21574,father
21243,21574,mother
21095,21575,father
21243,21575,mother
21095,21576,father
21243,21576,mother
20935,21577,father
21244,21577,mother
20935,21578,father
21244,21578,mother
20935,21579,father
21244,21579,mother
20901,21580,father
21245,21580,mother
20901,21581,father
21245,21581,mother
20901,21582,father
21245,21582,mother
20965,21583,father
21246,21583,mother
20965,21584,father
21246,21584,mother
20965,21585,father
21246,21585,mother
20965,21586,father
21246,21586,mother
20905,21587,father
21247,21587,mother
20905,21588,father
21247,21588,mother
21035,21589,father
21248,21589,mother
21035,21590,father
21248,21590,mother
21041,21591,father
20975,21591,mother
21041,21592,father
20975,21592,mother
21041,21593,father
20975,21593,mother
21051,21594,father
21249,21594,mother
21051,21595,father
21249,21595,mother
21051,21596,father
21249,21596,mother
20920,21597,father
21250,21597,mother
20920,21598,father
21250,21598,mother
20868,21599,father
21251,21599,mother
20868,21600,father
21251,21600,mother
20929,21601,father
21044,21601,mother
20929,21602,father
21044,21602,mother
20929,21603,father
21044,21603,mother
20895,21604,father
21252,21604,mother
20895,21605,father
21252,21605,mother
21081,21606,father
21254,21606,mother
21081,21607,father
21254,21607,mother
21081,21608,father
21254,21608,mother
21081,21609,father
21254,21609,mother
21025,21610,father
21050,21610,mother
21025,21611,father
21050,21611,mother
21025,21612,father
21050,21612,mother
21025,21613,father
21050,21613,mother
21106,21614,father
21255,21614,mother
21106,21615,father
21255,21615,mother
21106,21616,father
21255,21616,mother
21106,21617,father
21255,21617,mother
20847,21618,father
21256,21618,mother
20847,21619,father
21256,21619,mother
20847,21620,father
21256,21620,mother
21107,21621,father
21257,21621,mother
21107,21622,father
21257,21622,mother
20942,21623,father
20943,21623,mother
20942,21624,father
20943,21624,mother
20942,21625,father
20943,21625,mother
20949,21626,father
21258,21626,mother
20949,21627,father
21258,21627,mother
20949,21628,father
21258,21628,mother
21045,21629,father
20940,21629,mother
21045,21630,father
20940,21630,mother
20933,21631,father
21259,21631,mother
20933,21632,father
21259,21632,mother
21077,21633,father
21260,21633,mother
21077,21634,father
21260,21634,mother
21077,21635,father
21260,21635,mother
20926,21636,father
21097,21636,mother
20926,21637,father
21097,21637,mother
20926,21638,father
21097,21638,mother
20926,21639,father
21097,21639,mother
21005,21640,father
21261,21640,mother
21005,21641,father
21261,21641,mother
21005,21642,father
21261,21642,mother
21127,21643,father
21023,21643,mother
21127,21644,father
21023,21644,mother
21034,21645,father
21262,21645,mother
21034,21646,father
21262,21646,mother
21034,21647,father
21262,21647,mother
20904,21648,father
21263,21648,mother
20904,21649,father
21263,21649,mother
20851,21650,father
21264,21650,mother
20851,21651,father
21264,21651,mother
20851,21652,father
21264,21652,mother
20851,21653,father
21264,21653,mother
21064,21654,father
21265,21654,mother
21064,21655,father
21265,21655,mother
21064,21656,father
21265,21656,mother
21123,21657,father
21267,21657,mother
21123,21658,father
21267,21658,mother
21123,21659,father
21267,21659,mother
20923,21660,father
21032,21660,mother
20923,21661,father
21032,21661,mother
20923,21662,father
21032,21662,mother
20923,21663,father
21032,21663,mother
20976,21664,father
21268,21664,mother
20976,21665,father
21268,21665,mother
20907,21666,father
21269,21666,mother
20907,21667,father
21269,21667,mother
20907,21668,father
21269,21668,mother
20907,21669,father
21269,21669,mother
20951,21670,father
21271,21670,mother
20951,21671,father
21271,21671,mother
20951,21672,father
21271,21672,mother
20951,21673,father
21271,21673,mother
20927,21674,father
21272,21674,mother
20927,21675,father
21272,21675,mother
20927,21676,father
21272,21676,mother
20937,21677,father
21273,21677,mother
20937,21678,father
21273,21678,mother
20937,21679,father
21273,21679,mother
21012,21680,father
21274,21680,mother
21012,21681,father
21274,21681,mother
21090,21682,father
21275,21682,mother
21090,21683,father
21275,21683,mother
21090,21684,father
21275,21684,mother
21338,21868,father
21685,21868,mother
21338,21869,father
21685,21869,mother
21338,21870,father
21685,21870,mother
21338,21871,father
21685,21871,mother
21523,21872,father
21686,21872,mother
21523,21873,father
21686,21873,mother
21635,21874,father
21687,21874,mother
21635,21875,father
21687,21875,mother
21635,21876,father
21687,21876,mother
21486,21877,father
21688,21877,mother
21486,21878,father
21688,21878,mother
21486,21879,father
21688,21879,mother
21431,21880,father
21689,21880,mother
21431,21881,father
21689,21881,mother
21431,21882,father
21689,21882,mother
21431,21883,father
21689,21883,mother
21638,21884,father
21690,21884,mother
21638,21885,father
21690,21885,mother
21638,21886,father
21690,21886,mother
21587,21887,father
21691,21887,mother
21587,21888,father
21691,21888,mother
21587,21889,father
21691,21889,mother
21300,21890,father
21692,21890,mother
21300,21891,father
21692,21891,mother
21300,21892,father
21692,21892,mother
21382,21893,father
21693,21893,mother
21382,21894,father
21693,21894,mother
21382,21895,father
21693,21895,mother
21483,21896,father
21694,21896,mother
21483,21897,father
21694,21897,mother
21284,21898,father
21695,21898,mother
21284,21899,father
21695,21899,mother
21284,21900,father
21695,21900,mother
21515,21901,father
21696,21901,mother
21515,21902,father
21696,21902,mother
21515,21903,father
21696,21903,mother
21515,21904,father
21696,21904,mother
21474,21905,father
21697,21905,mother
21474,21906,father
21697,21906,mother
21474,21907,father
21697,21907,mother
21389,21908,father
21699,21908,mother
21389,21909,father
21699,21909,mother
21389,21910,father
21699,21910,mother
21288,21911,father
21700,21911,mother
21288,21912,father
21700,21912,mother
21288,21913,father
21700,21913,mother
21664,21914,father
21351,21914,mother
21664,21915,father
21351,21915,mother
21672,21916,father
21701,21916,mother
21672,21917,father
21701,21917,mother
21672,21918,father
21701,21918,mother
21672,21919,father
21701,21919,mother
21583,21920,father
21702,21920,mother
21583,21921,father
21702,21921,mother
21583,21922,father
21702,21922,mother
21530,21923,father
21703,21923,mother
21530,21924,father
21703,21924,mother
21658,21925,father
21704,21925,mother
21658,21926,father
21704,21926,mother
21658,21927,father
21704,21927,mother
21536,21928,father
21325,21928,mother
21536,21929,father
21325,21929,mother
21536,21930,father
21325,21930,mother
21543,21931,father
21705,21931,mother
21543,21932,father
21705,21932,mother
21543,21933,father
21705,21933,mother
21599,21934,father
21706,21934,mother
21599,21935,father
21706,21935,mother
21397,21936,father
21708,21936,mother
21397,21937,father
21708,21937,mother
21397,21938,father
21708,21938,mother
21397,21939,father
21708,21939,mother
21497,21940,father
21709,21940,mother
21497,21941,father
21709,21941,mother
21398,21942,father
21710,21942,mother
21398,21943,father
21710,21943,mother
21398,21944,father
21710,21944,mother
21546,21945,father
21712,21945,mother
21546,21946,father
21712,21946,mother
21668,21947,father
21713,21947,mother
21668,21948,father
21713,21948,mother
21517,21949,father
21714,21949,mother
21517,21950,father
21714,21950,mother
21517,21951,father
21714,21951,mother
21346,21952,father
21715,21952,mother
21346,21953,father
21715,21953,mother
21572,21954,father
21716,21954,mother
21572,21955,father
21716,21955,mother
21572,21956,father
21716,21956,mother
21572,21957,father
21716,21957,mother
21508,21958,father
21717,21958,mother
21508,21959,father
21717,21959,mother
21455,21960,father
21718,21960,mother
21455,21961,father
21718,21961,mother
21455,21962,father
21718,21962,mother
21455,21963,father
21718,21963,mother
21555,21964,father
21719,21964,mother
21555,21965,father
21719,21965,mother
21555,21966,father
21719,21966,mother
21555,21967,father
21719,21967,mother
21328,21968,father
21720,21968,mother
21328,21969,father
21720,21969,mother
21328,21970,father
21720,21970,mother
21328,21971,father
21720,21971,mother
21354,21972,father
21721,21972,mother
21354,21973,father
21721,21973,mother
21354,21974,father
21721,21974,mother
21354,21975,father
21721,21975,mother
21429,21976,father
21722,21976,mother
21429,21977,father
21722,21977,mother
21429,21978,father
21722,21978,mother
21429,21979,father
21722,21979,mother
21491,21980,father
21723,21980,mother
21491,21981,father
21723,21981,mother
21491,21982,father
21723,21982,mother
21491,21983,father
21723,21983,mother
21277,21984,father
21724,21984,mother
21277,21985,father
21724,21985,mother
21277,21986,father
21724,21986,mother
21309,21987,father
21725,21987,mother
21309,21988,father
21725,21988,mother
21309,21989,father
21725,21989,mother
21608,21990,father
21726,21990,mother
21608,21991,father
21726,21991,mother
21575,21992,father
21727,21992,mother
21575,21993,father
21727,21993,mother
21575,21994,father
21727,21994,mother
21424,21995,father
21729,21995,mother
21424,21996,father
21729,21996,mother
21570,21997,father
21730,21997,mother
21570,21998,father
21730,21998,mother
21570,21999,father
21730,21999,mother
21570,22000,father
21730,22000,mother
21349,22001,father
21731,22001,mother
21349,22002,father
21731,22002,mother
21349,22003,father
21731,22003,mother
21337,22004,father
21732,22004,mother
21337,22005,father
21732,22005,mother
21337,22006,father
21732,22006,mother
21471,22007,father
21733,22007,mother
21471,22008,father
21733,22008,mother
21471,22009,father
21733,22009,mother
21574,22010,father
21734,22010,mother
21574,22011,father
21734,22011,mother
21427,22012,father
21735,22012,mother
21427,22013,father
21735,22013,mother
21427,22014,father
21735,22014,mother
21499,22015,father
21736,22015,mother
21499,22016,father
21736,22016,mother
21578,22017,father
21737,22017,mother
21578,22018,father
21737,22018,mother
21578,22019,father
21737,22019,mother
21297,22020,father
21416,22020,mother
21297,22021,father
21416,22021,mother
21297,22022,father
21416,22022,mother
21297,22023,father
21416,22023,mother
21641,22024,father
21738,22024,mother
21641,22025,father
21738,22025,mother
21449,22026,father
21739,22026,mother
21449,22027,father
21739,22027,mother
21449,22028,father
21739,22028,mother
21449,22029,father
21739,22029,mother
21645,22030,father
21741,22030,mother
21645,22031,father
21741,22031,mother
21645,22032,father
21741,22032,mother
21285,22033,father
21742,22033,mother
21285,22034,father
21742,22034,mother
21285,22035,father
21742,22035,mother
21285,22036,father
21742,22036,mother
21437,22037,father
21744,22037,mother
21437,22038,father
21744,22038,mother
21437,22039,father
21744,22039,mother
21437,22040,father
21744,22040,mother
21411,22041,father
21745,22041,mother
21411,22042,father
21745,22042,mother
21411,22043,father
21745,22043,mother
21411,22044,father
21745,22044,mother
21283,22045,father
21296,22045,mother
21283,22046,father
21296,22046,mother
21283,22047,father
21296,22047,mother
21443,22048,father
21746,22048,mother
21443,22049,father
21746,22049,mother
21636,22050,father
21747,22050,mother
21636,22051,father
21747,22051,mother
21636,22052,father
21747,22052,mother
21636,22053,father
21747,22053,mother
21675,22054,father
21748,22054,mother
21675,22055,father
21748,22055,mother
21512,22056,father
21749,22056,mother
21512,22057,father
21749,22057,mother
21512,22058,father
21749,22058,mother
21615,22059,father
21750,22059,mother
21615,22060,father
21750,22060,mother
21387,22061,father
21751,22061,mother
21387,22062,father
21751,22062,mother
21387,22063,father
21751,22063,mother
21385,22064,father
21752,22064,mother
21385,22065,father
21752,22065,mother
21450,22066,father
21753,22066,mother
21450,22067,father
21753,22067,mother
21450,22068,father
21753,22068,mother
21581,22069,father
21754,22069,mother
21581,22070,father
21754,22070,mother
21677,22071,father
21755,22071,mother
21677,22072,father
21755,22072,mother
21677,22073,father
21755,22073,mother
21677,22074,father
21755,22074,mother
21334,22075,father
21756,22075,mother
21334,22076,father
21756,22076,mother
21334,22077,father
21756,22077,mother
21408,22078,father
21757,22078,mother
21408,22079,father
21757,22079,mother
21408,22080,father
21757,22080,mother
21405,22081,father
21537,22081,mother
21405,22082,father
21537,22082,mother
21381,22083,father
21758,22083,mother
21381,22084,father
21758,22084,mother
21381,22085,father
21758,22085,mother
21381,22086,father
21758,22086,mother
21388,22087,father
21759,22087,mother
21388,22088,father
21759,22088,mother
21388,22089,father
21759,22089,mother
21388,22090,father
21759,22090,mother
21330,22091,father
21760,22091,mother
21330,22092,father
21760,22092,mother
21650,22093,father
21761,22093,mother
21650,22094,father
21761,22094,mother
21372,22095,father
21762,22095,mother
21372,22096,father
21762,22096,mother
21372,22097,father
21762,22097,mother
21495,22098,father
21542,22098,mother
21495,22099,father
21542,22099,mother
21495,22100,father
21542,22100,mother
21540,22101,father
21620,22101,mother
21540,22102,father
21620,22102,mother
21540,22103,father
21620,22103,mother
21470,22104,father
21764,22104,mother
21470,22105,father
21764,22105,mother
21470,22106,father
21764,22106,mother
21282,22107,father
21765,22107,mother
21282,22108,father
21765,22108,mother
21282,22109,father
21765,22109,mother
21282,22110,father
21765,22110,mother
21500,22111,father
21766,22111,mother
21500,22112,father
21766,22112,mother
21500,22113,father
21766,22113,mother
21500,22114,father
21766,22114,mother
21320,22115,father
21767,22115,mother
21320,22116,father
21767,22116,mother
21320,22117,father
21767,22117,mother
21562,22118,father
21768,22118,mother
21562,22119,father
21768,22119,mother
21562,22120,father
21768,22120,mother
21562,22121,father
21768,22121,mother
21643,22122,father
21769,22122,mother
21643,22123,father
21769,22123,mother
21643,22124,father
21769,22124,mother
21643,22125,father
21769,22125,mother
21549,22126,father
21770,22126,mother
21549,22127,father
21770,22127,mother
21549,22128,father
21770,22128,mother
21492,22129,father
21771,22129,mother
21492,22130,father
21771,22130,mother
21492,22131,father
21771,22131,mother
21492,22132,father
21771,22132,mother
21663,22133,father
21772,22133,mother
21663,22134,father
21772,22134,mother
21663,22135,father
21772,22135,mother
21595,22136,father
21773,22136,mother
21595,22137,father
21773,22137,mother
21595,22138,father
21773,22138,mother
21365,22139,father
21774,22139,mother
21365,22140,father
21774,22140,mother
21316,22141,father
21775,22141,mother
21316,22142,father
21775,22142,mother
21316,22143,father
21775,22143,mother
21316,22144,father
21775,22144,mother
21610,22145,father
21777,22145,mother
21610,22146,father
21777,22146,mother
21610,22147,father
21777,22147,mother
21396,22148,father
21778,22148,mother
21396,22149,father
21778,22149,mother
21396,22150,father
21778,22150,mother
21396,22151,father
21778,22151,mother
21655,22152,father
21779,22152,mother
21655,22153,father
21779,22153,mother
21655,22154,father
21779,22154,mother
21369,22155,father
21781,22155,mother
21369,22156,father
21781,22156,mother
21598,22157,father
21782,22157,mother
21598,22158,father
21782,22158,mother
21598,22159,father
21782,22159,mother
21545,22160,father
21783,22160,mother
21545,22161,father
21783,22161,mother
21545,22162,father
21783,22162,mother
21545,22163,father
21783,22163,mother
21611,22164,father
21784,22164,mother
21611,22165,father
21784,22165,mother
21611,22166,father
21784,22166,mother
21302,22167,father
21785,22167,mother
21302,22168,father
21785,22168,mother
21302,22169,father
21785,22169,mother
21302,22170,father
21785,22170,mother
21421,22171,father
21786,22171,mother
21421,22172,father
21786,22172,mother
21511,22173,father
21787,22173,mother
21511,22174,father
21787,22174,mother
21511,22175,father
21787,22175,mother
21519,22176,father
21789,22176,mother
21519,22177,father
21789,22177,mother
21481,22178,father
21653,22178,mother
21481,22179,father
21653,22179,mother
21526,22180,father
21790,22180,mother
21526,22181,father
21790,22181,mother
21526,22182,father
21790,22182,mother
21585,22183,father
21791,22183,mother
21585,22184,father
21791,22184,mother
21585,22185,father
21791,22185,mother
21312,22186,father
21613,22186,mother
21312,22187,father
21613,22187,mother
21312,22188,father
21613,22188,mother
21312,22189,father
21613,22189,mother
21373,22190,father
21792,22190,mother
21373,22191,father
21792,22191,mother
21373,22192,father
21792,22192,mother
21373,22193,father
21792,22193,mother
21410,22194,father
21793,22194,mother
21410,22195,father
21793,22195,mother
21410,22196,father
21793,22196,mother
21410,22197,father
21793,22197,mother
21452,22198,father
21794,22198,mother
21452,22199,father
21794,22199,mother
21452,22200,father
21794,22200,mother
21375,22201,father
21795,22201,mother
21375,22202,father
21795,22202,mother
21652,22203,father
21796,22203,mother
21652,22204,father
21796,22204,mother
21652,22205,father
21796,22205,mother
21652,22206,father
21796,22206,mother
21403,22207,father
21797,22207,mother
21403,22208,father
21797,22208,mother
21403,22209,father
21797,22209,mother
21469,22210,father
21798,22210,mother
21469,22211,father
21798,22211,mother
21439,22212,father
21799,22212,mother
21439,22213,father
21799,22213,mother
21439,22214,father
21799,22214,mother
21322,22215,father
21800,22215,mother
21322,22216,father
21800,22216,mother
21322,22217,father
21800,22217,mother
21322,22218,father
21800,22218,mother
21630,22219,father
21801,22219,mother
21630,22220,father
21801,22220,mother
21630,22221,father
21801,22221,mother
21566,22222,father
21802,22222,mother
21566,22223,father
21802,22223,mother
21487,22224,father
21803,22224,mother
21487,22225,father
21803,22225,mother
21487,22226,father
21803,22226,mother
21660,22227,father
21804,22227,mother
21660,22228,father
21804,22228,mother
21390,22229,father
21805,22229,mother
21390,22230,father
21805,22230,mother
21390,22231,father
21805,22231,mother
21390,22232,father
21805,22232,mother
21589,22233,father
21807,22233,mother
21589,22234,father
21807,22234,mother
21589,22235,father
21807,22235,mother
21441,22236,father
21378,22236,mother
21441,22237,father
21378,22237,mother
21441,22238,father
21378,22238,mother
21525,22239,father
21809,22239,mother
21525,22240,father
21809,22240,mother
21525,22241,father
21809,22241,mother
21525,22242,father
21809,22242,mother
21601,22243,father
21810,22243,mother
21601,22244,father
21810,22244,mother
21505,22245,father
21293,22245,mother
21505,22246,father
21293,22246,mother
21505,22247,father
21293,22247,mother
21505,22248,father
21293,22248,mother
21627,22249,father
21811,22249,mother
