parent_id,child_id,relation_type
40127,42071,mother
38509,42072,father
40127,42072,mother
38509,42073,father
40127,42073,mother
38509,42074,father
40127,42074,mother
38164,42075,father
38959,42075,mother
38164,42076,father
38959,42076,mother
38164,42077,father
38959,42077,mother
39570,42078,father
40131,42078,mother
39570,42079,father
40131,42079,mother
38926,42080,father
40133,42080,mother
38926,42081,father
40133,42081,mother
38926,42082,father
40133,42082,mother
38926,42083,father
40133,42083,mother
37989,42084,father
40134,42084,mother
37989,42085,father
40134,42085,mother
38169,42086,father
40135,42086,mother
38169,42087,father
40135,42087,mother
38169,42088,father
40135,42088,mother
39594,42089,father
40136,42089,mother
39594,42090,father
40136,42090,mother
38770,42091,father
40137,42091,mother
38770,42092,father
40137,42092,mother
37619,42093,father
40138,42093,mother
37619,42094,father
40138,42094,mother
37816,42095,father
40139,42095,mother
37816,42096,father
40139,42096,mother
39269,42097,father
40140,42097,mother
39269,42098,father
40140,42098,mother
39269,42099,father
40140,42099,mother
39269,42100,father
40140,42100,mother
39139,42101,father
40141,42101,mother
39139,42102,father
40141,42102,mother
37675,42103,father
40142,42103,mother
37675,42104,father
40142,42104,mother
37675,42105,father
40142,42105,mother
37675,42106,father
40142,42106,mother
39032,42107,father
40143,42107,mother
39032,42108,father
40143,42108,mother
39032,42109,father
40143,42109,mother
37710,42110,father
40144,42110,mother
37710,42111,father
40144,42111,mother
38291,42112,father
40146,42112,mother
38291,42113,father
40146,42113,mother
38291,42114,father
40146,42114,mother
38788,42115,father
40147,42115,mother
38788,42116,father
40147,42116,mother
38788,42117,father
40147,42117,mother
38768,42118,father
40148,42118,mother
38768,42119,father
40148,42119,mother
39574,42120,father
40149,42120,mother
39574,42121,father
40149,42121,mother
39317,42122,father
40150,42122,mother
39317,42123,father
40150,42123,mother
39199,42124,father
40151,42124,mother
39199,42125,father
40151,42125,mother
39199,42126,father
40151,42126,mother
39199,42127,father
40151,42127,mother
38767,42128,father
40152,42128,mother
38767,42129,father
40152,42129,mother
38767,42130,father
40152,42130,mother
38767,42131,father
40152,42131,mother
38833,42132,father
40153,42132,mother
38833,42133,father
40153,42133,mother
37852,42134,father
40154,42134,mother
37852,42135,father
40154,42135,mother
37852,42136,father
40154,42136,mother
37852,42137,father
40154,42137,mother
39596,42138,father
40155,42138,mother
39596,42139,father
40155,42139,mother
39596,42140,father
40155,42140,mother
39596,42141,father
40155,42141,mother
37714,42142,father
40156,42142,mother
37714,42143,father
40156,42143,mother
37627,42144,father
40157,42144,mother
37627,42145,father
40157,42145,mother
38016,42146,father
40158,42146,mother
38016,42147,father
40158,42147,mother
38016,42148,father
40158,42148,mother
38016,42149,father
40158,42149,mother
39102,42150,father
38161,42150,mother
39102,42151,father
38161,42151,mother
38671,42152,father
40159,42152,mother
38671,42153,father
40159,42153,mother
38671,42154,father
40159,42154,mother
38671,42155,father
40159,42155,mother
38213,42156,father
40160,42156,mother
38213,42157,father
40160,42157,mother
38213,42158,father
40160,42158,mother
38213,42159,father
40160,42159,mother
38793,42160,father
40161,42160,mother
38793,42161,father
40161,42161,mother
39533,42162,father
40162,42162,mother
39533,42163,father
40162,42163,mother
39533,42164,father
40162,42164,mother
39533,42165,father
40162,42165,mother
38591,42166,father
40164,42166,mother
38591,42167,father
40164,42167,mother
38591,42168,father
40164,42168,mother
37691,42169,father
40165,42169,mother
37691,42170,father
40165,42170,mother
37691,42171,father
40165,42171,mother
39462,42172,father
40166,42172,mother
39462,42173,father
40166,42173,mother
39462,42174,father
40166,42174,mother
39519,42175,father
40167,42175,mother
39519,42176,father
40167,42176,mother
37834,42177,father
38338,42177,mother
37834,42178,father
38338,42178,mother
37834,42179,father
38338,42179,mother
39563,42180,father
40168,42180,mother
39563,42181,father
40168,42181,mother
38494,42182,father
40169,42182,mother
38494,42183,father
40169,42183,mother
38494,42184,father
40169,42184,mother
38110,42185,father
40170,42185,mother
38110,42186,father
40170,42186,mother
38630,42187,father
40171,42187,mother
38630,42188,father
40171,42188,mother
38652,42189,father
40173,42189,mother
38652,42190,father
40173,42190,mother
38652,42191,father
40173,42191,mother
38581,42192,father
40174,42192,mother
38581,42193,father
40174,42193,mother
38981,42194,father
40175,42194,mother
38981,42195,father
40175,42195,mother
39054,42196,father
37818,42196,mother
39054,42197,father
37818,42197,mother
38114,42198,father
40176,42198,mother
38114,42199,father
40176,42199,mother
38114,42200,father
40176,42200,mother
38114,42201,father
40176,42201,mother
39170,42202,father
40177,42202,mother
39170,42203,father
40177,42203,mother
39170,42204,father
40177,42204,mother
37906,42205,father
40178,42205,mother
37906,42206,father
40178,42206,mother
37906,42207,father
40178,42207,mother
37906,42208,father
40178,42208,mother
39326,42209,father
40179,42209,mother
39326,42210,father
40179,42210,mother
38845,42211,father
37597,42211,mother
38845,42212,father
37597,42212,mother
38845,42213,father
37597,42213,mother
39022,42214,father
40180,42214,mother
39022,42215,father
40180,42215,mother
39022,42216,father
40180,42216,mother
38381,42217,father
39262,42217,mother
38381,42218,father
39262,42218,mother
38381,42219,father
39262,42219,mother
39444,42220,father
40181,42220,mother
39444,42221,father
40181,42221,mother
39444,42222,father
40181,42222,mother
38186,42223,father
40182,42223,mother
38186,42224,father
40182,42224,mother
38186,42225,father
40182,42225,mother
38542,42226,father
40183,42226,mother
38542,42227,father
40183,42227,mother
39453,42228,father
40184,42228,mother
39453,42229,father
40184,42229,mother
38124,42230,father
40185,42230,mother
38124,42231,father
40185,42231,mother
38124,42232,father
40185,42232,mother
38124,42233,father
40185,42233,mother
37898,42234,father
40186,42234,mother
37898,42235,father
40186,42235,mother
39547,42236,father
40187,42236,mother
39547,42237,father
40187,42237,mother
39547,42238,father
40187,42238,mother
38480,42239,father
40188,42239,mother
38480,42240,father
40188,42240,mother
38480,42241,father
40188,42241,mother
37797,42242,father
40189,42242,mother
37797,42243,father
40189,42243,mother
37797,42244,father
40189,42244,mother
39161,42245,father
40190,42245,mother
39161,42246,father
40190,42246,mother
39161,42247,father
40190,42247,mother
39161,42248,father
40190,42248,mother
38921,42249,father
40191,42249,mother
38921,42250,father
40191,42250,mother
38921,42251,father
40191,42251,mother
38921,42252,father
40191,42252,mother
37702,42253,father
40193,42253,mother
37702,42254,father
40193,42254,mother
39572,42255,father
40195,42255,mother
39572,42256,father
40195,42256,mother
39572,42257,father
40195,42257,mother
39572,42258,father
40195,42258,mother
37736,42259,father
40196,42259,mother
37736,42260,father
40196,42260,mother
39261,42261,father
40197,42261,mother
39261,42262,father
40197,42262,mother
39261,42263,father
40197,42263,mother
38503,42264,father
40198,42264,mother
38503,42265,father
40198,42265,mother
38503,42266,father
40198,42266,mother
37882,42267,father
40199,42267,mother
37882,42268,father
40199,42268,mother
37882,42269,father
40199,42269,mother
37882,42270,father
40199,42270,mother
38989,42271,father
40200,42271,mother
38989,42272,father
40200,42272,mother
38989,42273,father
40200,42273,mother
37831,42274,father
40202,42274,mother
37831,42275,father
40202,42275,mother
37831,42276,father
40202,42276,mother
38073,42277,father
40203,42277,mother
38073,42278,father
40203,42278,mother
38073,42279,father
40203,42279,mother
38073,42280,father
40203,42280,mother
39151,42281,father
38752,42281,mother
39151,42282,father
38752,42282,mother
39151,42283,father
38752,42283,mother
39151,42284,father
38752,42284,mother
38050,42285,father
40204,42285,mother
38050,42286,father
40204,42286,mother
38050,42287,father
40204,42287,mother
39000,42288,father
40205,42288,mother
39000,42289,father
40205,42289,mother
39000,42290,father
40205,42290,mother
39000,42291,father
40205,42291,mother
38299,42292,father
40206,42292,mother
38299,42293,father
40206,42293,mother
38789,42294,father
40207,42294,mother
38789,42295,father
40207,42295,mother
38789,42296,father
40207,42296,mother
38789,42297,father
40207,42297,mother
38069,42298,father
40208,42298,mother
38069,42299,father
40208,42299,mother
38069,42300,father
40208,42300,mother
37739,42301,father
40209,42301,mother
37739,42302,father
40209,42302,mother
37739,42303,father
40209,42303,mother
38883,42304,father
40210,42304,mother
38883,42305,father
40210,42305,mother
37654,42306,father
40211,42306,mother
37654,42307,father
40211,42307,mother
38351,42308,father
40212,42308,mother
38351,42309,father
40212,42309,mother
38351,42310,father
40212,42310,mother
37888,42311,father
38570,42311,mother
37888,42312,father
38570,42312,mother
37888,42313,father
38570,42313,mother
37888,42314,father
38570,42314,mother
39475,42315,father
40213,42315,mother
39475,42316,father
40213,42316,mother
38984,42317,father
40214,42317,mother
38984,42318,father
40214,42318,mother
38984,42319,father
40214,42319,mother
39267,42320,father
40215,42320,mother
39267,42321,father
40215,42321,mother
39267,42322,father
40215,42322,mother
39267,42323,father
40215,42323,mother
38523,42324,father
40217,42324,mother
38523,42325,father
40217,42325,mother
38523,42326,father
40217,42326,mother
38523,42327,father
40217,42327,mother
37788,42328,father
37991,42328,mother
37788,42329,father
37991,42329,mother
37926,42330,father
39566,42330,mother
37926,42331,father
39566,42331,mother
39421,42332,father
40218,42332,mother
39421,42333,father
40218,42333,mother
38454,42334,father
40219,42334,mother
38454,42335,father
40219,42335,mother
38454,42336,father
40219,42336,mother
38829,42337,father
40221,42337,mother
38829,42338,father
40221,42338,mother
38829,42339,father
40221,42339,mother
38286,42340,father
38828,42340,mother
38286,42341,father
38828,42341,mother
38286,42342,father
38828,42342,mother
38286,42343,father
38828,42343,mother
38116,42344,father
37983,42344,mother
38116,42345,father
37983,42345,mother
38116,42346,father
37983,42346,mother
38621,42347,father
40222,42347,mother
38621,42348,father
40222,42348,mother
38129,42349,father
40223,42349,mother
38129,42350,father
40223,42350,mother
38955,42351,father
40224,42351,mother
38955,42352,father
40224,42352,mother
39469,42353,father
37641,42353,mother
39469,42354,father
37641,42354,mother
39469,42355,father
37641,42355,mother
39469,42356,father
37641,42356,mother
38650,42357,father
40227,42357,mother
38650,42358,father
40227,42358,mother
38650,42359,father
40227,42359,mother
38362,42360,father
40228,42360,mother
38362,42361,father
40228,42361,mother
38362,42362,father
40228,42362,mother
38118,42363,father
40229,42363,mother
38118,42364,father
40229,42364,mother
39348,42365,father
40230,42365,mother
39348,42366,father
40230,42366,mother
38810,42367,father
40233,42367,mother
38810,42368,father
40233,42368,mother
38810,42369,father
40233,42369,mother
38810,42370,father
40233,42370,mother
38136,42371,father
40234,42371,mother
38136,42372,father
40234,42372,mother
38136,42373,father
40234,42373,mother
39196,42374,father
40236,42374,mother
39196,42375,father
40236,42375,mother
39196,42376,father
40236,42376,mother
38242,42377,father
39101,42377,mother
38242,42378,father
39101,42378,mother
38242,42379,father
39101,42379,mother
37934,42380,father
40237,42380,mother
37934,42381,father
40237,42381,mother
37934,42382,father
40237,42382,mother
37934,42383,father
40237,42383,mother
38665,42384,father
40238,42384,mother
38665,42385,father
40238,42385,mother
38665,42386,father
40238,42386,mother
38206,42387,father
40239,42387,mother
38206,42388,father
40239,42388,mother
39283,42389,father
40240,42389,mother
39283,42390,father
40240,42390,mother
39283,42391,father
40240,42391,mother
39283,42392,father
40240,42392,mother
37804,42393,father
39467,42393,mother
37804,42394,father
39467,42394,mother
37903,42395,father
40241,42395,mother
37903,42396,father
40241,42396,mother
39591,42397,father
38859,42397,mother
39591,42398,father
38859,42398,mother
39591,42399,father
38859,42399,mother
39591,42400,father
38859,42400,mother
37611,42401,father
40242,42401,mother
37611,42402,father
40242,42402,mother
37611,42403,father
40242,42403,mother
38516,42404,father
40243,42404,mother
38516,42405,father
40243,42405,mother
38516,42406,father
40243,42406,mother
38516,42407,father
40243,42407,mother
39434,42408,father
40244,42408,mother
39434,42409,father
40244,42409,mother
39536,42410,father
40245,42410,mother
39536,42411,father
40245,42411,mother
39536,42412,father
40245,42412,mother
39536,42413,father
40245,42413,mother
39033,42414,father
40246,42414,mother
39033,42415,father
40246,42415,mother
39033,42416,father
40246,42416,mother
39033,42417,father
40246,42417,mother
38668,42418,father
38538,42418,mother
38668,42419,father
38538,42419,mother
38668,42420,father
38538,42420,mother
38668,42421,father
38538,42421,mother
38934,42422,father
40249,42422,mother
38934,42423,father
40249,42423,mother
38759,42424,father
40250,42424,mother
38759,42425,father
40250,42425,mother
38759,42426,father
40250,42426,mother
38759,42427,father
40250,42427,mother
38589,42428,father
40251,42428,mother
38589,42429,father
40251,42429,mother
38894,42430,father
40252,42430,mother
38894,42431,father
40252,42431,mother
38547,42432,father
40253,42432,mother
38547,42433,father
40253,42433,mother
38547,42434,father
40253,42434,mother
38547,42435,father
40253,42435,mother
39484,42436,father
40254,42436,mother
39484,42437,father
40254,42437,mother
39484,42438,father
40254,42438,mother
38085,42439,father
39593,42439,mother
38085,42440,father
39593,42440,mother
38085,42441,father
39593,42441,mother
38085,42442,father
39593,42442,mother
37862,42443,father
40255,42443,mother
37862,42444,father
40255,42444,mother
37862,42445,father
40255,42445,mother
37862,42446,father
40255,42446,mother
37856,42447,father
40256,42447,mother
37856,42448,father
40256,42448,mother
37856,42449,father
40256,42449,mother
37856,42450,father
40256,42450,mother
38134,42451,father
40257,42451,mother
38134,42452,father
40257,42452,mother
39217,42453,father
40258,42453,mother
39217,42454,father
40258,42454,mother
38958,42455,father
40259,42455,mother
38958,42456,father
40259,42456,mother
38958,42457,father
40259,42457,mother
38266,42458,father
40260,42458,mother
38266,42459,father
40260,42459,mother
38266,42460,father
40260,42460,mother
38054,42461,father
40261,42461,mother
38054,42462,father
40261,42462,mother
38054,42463,father
40261,42463,mother
39468,42464,father
40264,42464,mother
39468,42465,father
40264,42465,mother
39166,42466,father
40266,42466,mother
39166,42467,father
40266,42467,mother
39166,42468,father
40266,42468,mother
38376,42469,father
40267,42469,mother
38376,42470,father
40267,42470,mother
38376,42471,father
40267,42471,mother
38727,42472,father
40268,42472,mother
38727,42473,father
40268,42473,mother
38727,42474,father
40268,42474,mother
38727,42475,father
40268,42475,mother
39201,42476,father
38412,42476,mother
39201,42477,father
38412,42477,mother
39201,42478,father
38412,42478,mother
39201,42479,father
38412,42479,mother
38218,42480,father
40269,42480,mother
38218,42481,father
40269,42481,mother
38218,42482,father
40269,42482,mother
38218,42483,father
40269,42483,mother
38920,42484,father
40270,42484,mother
38920,42485,father
40270,42485,mother
38920,42486,father
40270,42486,mother
39544,42487,father
40271,42487,mother
39544,42488,father
40271,42488,mother
39544,42489,father
40271,42489,mother
38568,42490,father
38645,42490,mother
38568,42491,father
38645,42491,mother
39477,42492,father
40272,42492,mother
39477,42493,father
40272,42493,mother
39477,42494,father
40272,42494,mother
39477,42495,father
40272,42495,mother
39431,42496,father
40273,42496,mother
39431,42497,father
40273,42497,mother
37699,42498,father
40274,42498,mother
37699,42499,father
40274,42499,mother
38972,42500,father
40275,42500,mother
38972,42501,father
40275,42501,mother
39341,42502,father
40276,42502,mother
39341,42503,father
40276,42503,mother
39341,42504,father
40276,42504,mother
38317,42505,father
40277,42505,mother
38317,42506,father
40277,42506,mother
38317,42507,father
40277,42507,mother
38215,42508,father
40278,42508,mother
38215,42509,father
40278,42509,mother
38215,42510,father
40278,42510,mother
37616,42511,father
38463,42511,mother
37616,42512,father
38463,42512,mother
37616,42513,father
38463,42513,mother
37616,42514,father
38463,42514,mother
38638,42515,father
40279,42515,mother
38638,42516,father
40279,42516,mother
38638,42517,father
40279,42517,mother
38638,42518,father
40279,42518,mother
38631,42519,father
40281,42519,mother
38631,42520,father
40281,42520,mother
39156,42521,father
40282,42521,mother
39156,42522,father
40282,42522,mother
39156,42523,father
40282,42523,mother
38217,42524,father
40283,42524,mother
38217,42525,father
40283,42525,mother
38217,42526,father
40283,42526,mother
38605,42527,father
40284,42527,mother
38605,42528,father
40284,42528,mother
38605,42529,father
40284,42529,mother
37998,42530,father
40285,42530,mother
37998,42531,father
40285,42531,mother
37998,42532,father
40285,42532,mother
37998,42533,father
40285,42533,mother
39107,42534,father
40288,42534,mother
39107,42535,father
40288,42535,mother
39107,42536,father
40288,42536,mother
39107,42537,father
40288,42537,mother
37635,42538,father
40289,42538,mother
37635,42539,father
40289,42539,mother
37635,42540,father
40289,42540,mother
39558,42541,father
40290,42541,mother
39558,42542,father
40290,42542,mother
39558,42543,father
40290,42543,mother
39558,42544,father
40290,42544,mother
38185,42545,father
40291,42545,mother
38185,42546,father
40291,42546,mother
38185,42547,father
40291,42547,mother
38107,42548,father
40293,42548,mother
38107,42549,father
40293,42549,mother
38328,42550,father
40294,42550,mother
38328,42551,father
40294,42551,mother
39383,42552,father
40295,42552,mother
39383,42553,father
40295,42553,mother
39383,42554,father
40295,42554,mother
38740,42555,father
40296,42555,mother
38740,42556,father
40296,42556,mother
37697,42557,father
40297,42557,mother
37697,42558,father
40297,42558,mother
37697,42559,father
40297,42559,mother
37697,42560,father
40297,42560,mother
39119,42561,father
40298,42561,mother
39119,42562,father
40298,42562,mother
39119,42563,father
40298,42563,mother
39119,42564,father
40298,42564,mother
38182,42565,father
40300,42565,mother
38182,42566,father
40300,42566,mother
38182,42567,father
40300,42567,mother
38182,42568,father
40300,42568,mother
39495,42569,father
40301,42569,mother
39495,42570,father
40301,42570,mother
39495,42571,father
40301,42571,mother
38121,42572,father
40302,42572,mother
38121,42573,father
40302,42573,mother
38121,42574,father
40302,42574,mother
38121,42575,father
40302,42575,mother
38501,42576,father
39449,42576,mother
38501,42577,father
39449,42577,mother
38501,42578,father
39449,42578,mother
39092,42579,father
40304,42579,mother
39092,42580,father
40304,42580,mother
39092,42581,father
40304,42581,mother
39092,42582,father
40304,42582,mother
39338,42583,father
40305,42583,mother
39338,42584,father
40305,42584,mother
39338,42585,father
40305,42585,mother
39338,42586,father
40305,42586,mother
37950,42587,father
40306,42587,mother
37950,42588,father
40306,42588,mother
38030,42589,father
40307,42589,mother
38030,42590,father
40307,42590,mother
38030,42591,father
40307,42591,mother
38594,42592,father
40309,42592,mother
38594,42593,father
40309,42593,mother
38858,42594,father
40310,42594,mother
38858,42595,father
40310,42595,mother
38858,42596,father
40310,42596,mother
38905,42597,father
38296,42597,mother
38905,42598,father
38296,42598,mother
38905,42599,father
38296,42599,mother
39303,42600,father
40311,42600,mother
39303,42601,father
40311,42601,mother
38910,42602,father
40312,42602,mother
38910,42603,father
40312,42603,mother
38910,42604,father
40312,42604,mother
37883,42605,father
40313,42605,mother
37883,42606,father
40313,42606,mother
37883,42607,father
40313,42607,mother
38841,42608,father
40314,42608,mother
38841,42609,father
40314,42609,mother
38841,42610,father
40314,42610,mother
39309,42611,father
40315,42611,mother
39309,42612,father
40315,42612,mother
39227,42613,father
40316,42613,mother
39227,42614,father
40316,42614,mother
39227,42615,father
40316,42615,mother
39227,42616,father
40316,42616,mother
38895,42617,father
40317,42617,mother
38895,42618,father
40317,42618,mother
38895,42619,father
40317,42619,mother
37769,42620,father
40318,42620,mother
37769,42621,father
40318,42621,mother
37769,42622,father
40318,42622,mother
38915,42623,father
40319,42623,mother
38915,42624,father
40319,42624,mother
37916,42625,father
40320,42625,mother
37916,42626,father
40320,42626,mother
37916,42627,father
40320,42627,mother
37916,42628,father
40320,42628,mother
38399,42629,father
38804,42629,mother
38399,42630,father
38804,42630,mother
38997,42631,father
40322,42631,mother
38997,42632,father
40322,42632,mother
38748,42633,father
40323,42633,mother
38748,42634,father
40323,42634,mother
38748,42635,father
40323,42635,mother
38541,42636,father
40324,42636,mother
38541,42637,father
40324,42637,mother
38660,42638,father
40325,42638,mother
38660,42639,father
40325,42639,mother
38660,42640,father
40325,42640,mother
38660,42641,father
40325,42641,mother
39299,42642,father
40326,42642,mother
39299,42643,father
40326,42643,mother
39299,42644,father
40326,42644,mother
37867,42645,father
40327,42645,mother
37867,42646,father
40327,42646,mother
38441,42647,father
40328,42647,mother
38441,42648,father
40328,42648,mother
38441,42649,father
40328,42649,mother
38192,42650,father
40329,42650,mother
38192,42651,father
40329,42651,mother
38192,42652,father
40329,42652,mother
38192,42653,father
40329,42653,mother
38801,42654,father
40330,42654,mother
38801,42655,father
40330,42655,mother
38801,42656,father
40330,42656,mother
38801,42657,father
40330,42657,mother
38359,42658,father
40331,42658,mother
38359,42659,father
40331,42659,mother
38359,42660,father
40331,42660,mother
38359,42661,father
40331,42661,mother
39259,42662,father
40332,42662,mother
39259,42663,father
40332,42663,mother
39259,42664,father
40332,42664,mother
38288,42665,father
40333,42665,mother
38288,42666,father
40333,42666,mother
38288,42667,father
40333,42667,mother
38288,42668,father
40333,42668,mother
39567,42669,father
40334,42669,mother
39567,42670,father
40334,42670,mother
39184,42671,father
40335,42671,mother
39184,42672,father
40335,42672,mother
39184,42673,father
40335,42673,mother
39184,42674,father
40335,42674,mother
38353,42675,father
40336,42675,mother
38353,42676,father
40336,42676,mother
38353,42677,father
40336,42677,mother
38353,42678,father
40336,42678,mother
39208,42679,father
40337,42679,mother
39208,42680,father
40337,42680,mother
39208,42681,father
40337,42681,mother
39208,42682,father
40337,42682,mother
39496,42683,father
40338,42683,mother
39496,42684,father
40338,42684,mother
38001,42685,father
40339,42685,mother
38001,42686,father
40339,42686,mother
39565,42687,father
40340,42687,mother
39565,42688,father
40340,42688,mother
39040,42689,father
40341,42689,mother
39040,42690,father
40341,42690,mother
39040,42691,father
40341,42691,mother
37605,42692,father
40342,42692,mother
37605,42693,father
40342,42693,mother
37605,42694,father
40342,42694,mother
37605,42695,father
40342,42695,mother
38680,42696,father
40343,42696,mother
38680,42697,father
40343,42697,mother
38680,42698,father
40343,42698,mother
38663,42699,father
40344,42699,mother
38663,42700,father
40344,42700,mother
38663,42701,father
40344,42701,mother
37951,42702,father
38387,42702,mother
37951,42703,father
38387,42703,mother
37951,42704,father
38387,42704,mother
37861,42705,father
40345,42705,mother
37861,42706,father
40345,42706,mother
37861,42707,father
40345,42707,mother
38287,42708,father
40346,42708,mother
38287,42709,father
40346,42709,mother
38287,42710,father
40346,42710,mother
38450,42711,father
40347,42711,mother
38450,42712,father
40347,42712,mother
38450,42713,father
40347,42713,mother
37963,42714,father
40348,42714,mother
37963,42715,father
40348,42715,mother
37742,42716,father
40349,42716,mother
37742,42717,father
40349,42717,mother
39521,42718,father
40350,42718,mother
39521,42719,father
40350,42719,mother
39112,42720,father
38518,42720,mother
39112,42721,father
38518,42721,mother
39112,42722,father
38518,42722,mother
37656,42723,father
40351,42723,mother
37656,42724,father
40351,42724,mother
37960,42725,father
40352,42725,mother
37960,42726,father
40352,42726,mother
37960,42727,father
40352,42727,mother
37960,42728,father
40352,42728,mother
39034,42729,father
40353,42729,mother
39034,42730,father
40353,42730,mother
38002,42731,father
40356,42731,mother
38002,42732,father
40356,42732,mother
38002,42733,father
40356,42733,mother
38002,42734,father
40356,42734,mother
39041,42735,father
40357,42735,mother
39041,42736,father
40357,42736,mother
39041,42737,father
40357,42737,mother
39041,42738,father
40357,42738,mother
37707,42739,father
40358,42739,mother
37707,42740,father
40358,42740,mother
37707,42741,father
40358,42741,mother
39104,42742,father
37669,42742,mother
39104,42743,father
37669,42743,mother
39104,42744,father
37669,42744,mother
39104,42745,father
37669,42745,mother
37780,42746,father
40359,42746,mother
37780,42747,father
40359,42747,mother
37780,42748,father
40359,42748,mother
37780,42749,father
40359,42749,mother
37612,42750,father
40360,42750,mother
37612,42751,father
40360,42751,mother
37612,42752,father
40360,42752,mother
38875,42753,father
40361,42753,mother
38875,42754,father
40361,42754,mother
38148,42755,father
39260,42755,mother
38148,42756,father
39260,42756,mother
38029,42757,father
40362,42757,mother
38029,42758,father
40362,42758,mother
38798,42759,father
40363,42759,mother
38798,42760,father
40363,42760,mother
38798,42761,father
40363,42761,mother
38798,42762,father
40363,42762,mother
38848,42763,father
40364,42763,mother
38848,42764,father
40364,42764,mother
38848,42765,father
40364,42765,mother
38313,42766,father
40365,42766,mother
38313,42767,father
40365,42767,mother
38313,42768,father
40365,42768,mother
38877,42769,father
40366,42769,mother
38877,42770,father
40366,42770,mother
38877,42771,father
40366,42771,mother
38877,42772,father
40366,42772,mother
38248,42773,father
40367,42773,mother
38248,42774,father
40367,42774,mother
38248,42775,father
40367,42775,mother
38248,42776,father
40367,42776,mother
38468,42777,father
40368,42777,mother
38468,42778,father
40368,42778,mother
38468,42779,father
40368,42779,mother
38468,42780,father
40368,42780,mother
39185,42781,father
40369,42781,mother
39185,42782,father
40369,42782,mother
39185,42783,father
40369,42783,mother
38544,42784,father
40370,42784,mother
38544,42785,father
40370,42785,mother
38544,42786,father
40370,42786,mother
38544,42787,father
40370,42787,mother
39136,42788,father
40371,42788,mother
39136,42789,father
40371,42789,mother
39136,42790,father
40371,42790,mother
39136,42791,father
40371,42791,mother
38888,42792,father
40372,42792,mother
38888,42793,father
40372,42793,mother
38888,42794,father
40372,42794,mother
37592,42795,father
40375,42795,mother
37592,42796,father
40375,42796,mother
37592,42797,father
40375,42797,mother
39587,42798,father
40376,42798,mother
39587,42799,father
40376,42799,mother
39587,42800,father
40376,42800,mother
39587,42801,father
40376,42801,mother
38923,42802,father
40377,42802,mother
38923,42803,father
40377,42803,mother
38923,42804,father
40377,42804,mother
39428,42805,father
40378,42805,mother
39428,42806,father
40378,42806,mother
39428,42807,father
40378,42807,mother
39142,42808,father
37758,42808,mother
39142,42809,father
37758,42809,mother
39466,42810,father
40379,42810,mother
39466,42811,father
40379,42811,mother
38323,42812,father
40380,42812,mother
38323,42813,father
40380,42813,mother
38323,42814,father
40380,42814,mother
38927,42815,father
40381,42815,mother
38927,42816,father
40381,42816,mother
39415,42817,father
40382,42817,mother
39415,42818,father
40382,42818,mother
39415,42819,father
40382,42819,mother
39246,42820,father
40383,42820,mother
39246,42821,father
40383,42821,mother
39246,42822,father
40383,42822,mother
37842,42823,father
40384,42823,mother
37842,42824,father
40384,42824,mother
37842,42825,father
40384,42825,mother
37842,42826,father
40384,42826,mother
39395,42827,father
40385,42827,mother
39395,42828,father
40385,42828,mother
39395,42829,father
40385,42829,mother
39395,42830,father
40385,42830,mother
38683,42831,father
40386,42831,mother
38683,42832,father
40386,42832,mother
39400,42833,father
40387,42833,mother
39400,42834,father
40387,42834,mother
39400,42835,father
40387,42835,mother
39400,42836,father
40387,42836,mother
37982,42837,father
40388,42837,mother
37982,42838,father
40388,42838,mother
37982,42839,father
40388,42839,mother
37982,42840,father
40388,42840,mother
39473,42841,father
40389,42841,mother
39473,42842,father
40389,42842,mother
39473,42843,father
40389,42843,mother
39029,42844,father
40390,42844,mother
39029,42845,father
40390,42845,mother
39029,42846,father
40390,42846,mother
39029,42847,father
40390,42847,mother
38227,42848,father
40391,42848,mother
38227,42849,father
40391,42849,mother
38227,42850,father
40391,42850,mother
37904,42851,father
40392,42851,mother
37904,42852,father
40392,42852,mother
39099,42853,father
40393,42853,mother
39099,42854,father
40393,42854,mother
39099,42855,father
40393,42855,mother
38251,42856,father
40394,42856,mother
38251,42857,father
40394,42857,mother
38421,42858,father
40395,42858,mother
38421,42859,father
40395,42859,mother
38421,42860,father
40395,42860,mother
38421,42861,father
40395,42861,mother
38259,42862,father
40396,42862,mother
38259,42863,father
40396,42863,mother
38259,42864,father
40396,42864,mother
39075,42865,father
40397,42865,mother
39075,42866,father
40397,42866,mother
39075,42867,father
40397,42867,mother
39075,42868,father
40397,42868,mother
38515,42869,father
40399,42869,mother
38515,42870,father
40399,42870,mother
38515,42871,father
40399,42871,mother
38676,42872,father
40400,42872,mother
38676,42873,father
40400,42873,mother
38676,42874,father
40400,42874,mother
37973,42875,father
40401,42875,mother
37973,42876,father
40401,42876,mother
37973,42877,father
40401,42877,mother
37973,42878,father
40401,42878,mother
38355,42879,father
40402,42879,mother
38355,42880,father
40402,42880,mother
38355,42881,father
40402,42881,mother
38355,42882,father
40402,42882,mother
37838,42883,father
40403,42883,mother
37838,42884,father
40403,42884,mother
37838,42885,father
40403,42885,mother
37838,42886,father
40403,42886,mother
38790,42887,father
40404,42887,mother
38790,42888,father
40404,42888,mother
37937,42889,father
40405,42889,mother
37937,42890,father
40405,42890,mother
37937,42891,father
40405,42891,mother
37932,42892,father
40406,42892,mother
37932,42893,father
40406,42893,mother
