marriage_id,spouse1_id,spouse2_id,start_date,end_date,status
32526,38131,39779,1822-01-01,1856-06-01,deceased
32527,38943,39780,1822-01-01,1844-06-01,deceased
32528,38753,38301,1821-01-01,1869-06-01,deceased
32529,39390,39781,1823-01-01,1847-06-01,deceased
32530,38849,39782,1821-01-01,1862-06-01,deceased
32531,38061,39783,1819-01-01,1853-06-01,deceased
32532,38576,37708,1823-01-01,1881-06-01,deceased
32533,38957,37896,1822-01-01,1877-06-01,deceased
32534,39078,39785,1821-01-01,1842-06-01,deceased
32535,38198,39786,1821-01-01,1841-06-01,deceased
32536,39540,39788,1823-01-01,1859-06-01,deceased
32537,38223,39789,1821-01-01,1873-06-01,deceased
32538,37746,39790,1821-01-01,1855-06-01,deceased
32539,38835,39791,1819-01-01,1836-06-01,deceased
32540,38457,39792,1818-01-01,1873-06-01,deceased
32541,38311,39793,1820-01-01,1851-06-01,deceased
32542,39324,39794,1823-01-01,1863-06-01,deceased
32543,38602,39795,1819-01-01,1847-06-01,deceased
32544,38357,39557,1820-01-01,1845-06-01,deceased
32545,38212,39798,1821-01-01,1844-06-01,deceased
32546,39346,39799,1822-01-01,1884-06-01,deceased
32547,38795,38070,1823-01-01,1866-06-01,deceased
32548,38025,39801,1819-01-01,1837-06-01,deceased
32549,38508,39802,1821-01-01,1865-06-01,deceased
32550,39049,38420,1821-01-01,1878-06-01,deceased
32551,38632,39803,1817-01-01,1848-06-01,deceased
32552,38546,39804,1818-01-01,1859-06-01,deceased
32553,37677,39255,1823-01-01,1871-06-01,deceased
32554,37618,39406,1822-01-01,1847-06-01,deceased
32555,38318,37655,1818-01-01,1850-06-01,deceased
32556,38603,39805,1819-01-01,1866-06-01,deceased
32557,38968,39806,1819-01-01,1835-06-01,deceased
32558,38011,37961,1820-01-01,1867-06-01,deceased
32559,37623,39807,1818-01-01,1848-06-01,deceased
32560,39103,39808,1823-01-01,1845-06-01,deceased
32561,39238,39809,1818-01-01,1874-06-01,deceased
32562,37974,39810,1820-01-01,1842-06-01,deceased
32563,39407,39811,1817-01-01,1877-06-01,deceased
32564,37939,39812,1820-01-01,1848-06-01,deceased
32565,37726,39813,1823-01-01,1860-06-01,deceased
32566,38532,39814,1823-01-01,1843-06-01,deceased
32567,38937,39816,1819-01-01,1852-06-01,deceased
32568,39008,39817,1818-01-01,1836-06-01,deceased
32569,39343,39818,1817-01-01,1851-06-01,deceased
32570,37821,39819,1821-01-01,1865-06-01,deceased
32571,37918,39820,1820-01-01,1867-06-01,deceased
32572,38784,39821,1823-01-01,1863-06-01,deceased
32573,39264,39822,1823-01-01,1841-06-01,deceased
32574,38803,39009,1818-01-01,1869-06-01,deceased
32575,37622,37607,1818-01-01,1842-06-01,deceased
32576,38872,39308,1817-01-01,1848-06-01,deceased
32577,39602,39823,1823-01-01,1864-06-01,deceased
32578,39535,39824,1822-01-01,1858-06-01,deceased
32579,37854,39825,1820-01-01,1860-06-01,deceased
32580,38566,39826,1818-01-01,1851-06-01,deceased
32581,38039,39827,1820-01-01,1856-06-01,deceased
32582,38010,39828,1817-01-01,1868-06-01,deceased
32583,39403,39829,1818-01-01,1867-06-01,deceased
32584,39150,39830,1818-01-01,1842-06-01,deceased
32585,38277,39831,1817-01-01,1849-06-01,deceased
32586,38108,39832,1817-01-01,1860-06-01,deceased
32587,39086,39834,1821-01-01,1851-06-01,deceased
32588,38819,39835,1822-01-01,1853-06-01,deceased
32589,39231,39836,1820-01-01,1847-06-01,deceased
32590,39148,39837,1821-01-01,1863-06-01,deceased
32591,38360,39838,1817-01-01,1844-06-01,deceased
32592,37687,39510,1822-01-01,1865-06-01,deceased
32593,39527,39839,1819-01-01,1849-06-01,deceased
32594,37826,39350,1818-01-01,1841-06-01,deceased
32595,37755,39840,1821-01-01,1870-06-01,deceased
32596,39506,39841,1822-01-01,1845-06-01,deceased
32597,38225,39842,1820-01-01,1847-06-01,deceased
32598,39140,39843,1819-01-01,1840-06-01,deceased
32599,37806,39844,1817-01-01,1836-06-01,deceased
32600,37880,39845,1818-01-01,1870-06-01,deceased
32601,38615,39846,1822-01-01,1852-06-01,deceased
32602,39090,39847,1817-01-01,1841-06-01,deceased
32603,39476,39848,1822-01-01,1875-06-01,deceased
32604,38704,39850,1821-01-01,1868-06-01,deceased
32605,38174,39851,1820-01-01,1863-06-01,deceased
32606,38304,39273,1822-01-01,1864-06-01,deceased
32607,37957,39852,1819-01-01,1851-06-01,deceased
32608,37874,39853,1818-01-01,1865-06-01,deceased
32609,38415,38510,1821-01-01,1842-06-01,deceased
32610,38373,39854,1821-01-01,1846-06-01,deceased
32611,38708,39855,1818-01-01,1840-06-01,deceased
32612,39508,39856,1821-01-01,1843-06-01,deceased
32613,39133,39857,1817-01-01,1877-06-01,deceased
32614,38105,39858,1823-01-01,1847-06-01,deceased
32615,38346,39859,1821-01-01,1850-06-01,deceased
32616,38667,39860,1817-01-01,1845-06-01,deceased
32617,39413,39861,1822-01-01,1862-06-01,deceased
32618,39360,39863,1821-01-01,1840-06-01,deceased
32619,37887,39864,1817-01-01,1838-06-01,deceased
32620,39178,39865,1823-01-01,1865-06-01,deceased
32621,39601,39866,1817-01-01,1841-06-01,deceased
32622,37723,39867,1822-01-01,1863-06-01,deceased
32623,38195,39868,1821-01-01,1858-06-01,deceased
32624,37722,39869,1821-01-01,1854-06-01,deceased
32625,38606,39871,1821-01-01,1861-06-01,deceased
32626,39441,39873,1819-01-01,1851-06-01,deceased
32627,37640,39874,1823-01-01,1865-06-01,deceased
32628,38096,39875,1823-01-01,1846-06-01,deceased
32629,38741,39876,1822-01-01,1849-06-01,deceased
32630,37949,39877,1822-01-01,1843-06-01,deceased
32631,38979,39878,1818-01-01,1844-06-01,deceased
32632,37977,39879,1820-01-01,1841-06-01,deceased
32633,37679,39881,1820-01-01,1865-06-01,deceased
32634,38537,39882,1817-01-01,1866-06-01,deceased
32635,38099,39883,1821-01-01,1845-06-01,deceased
32636,38005,39884,1819-01-01,1850-06-01,deceased
32637,39251,39885,1823-01-01,1853-06-01,deceased
32638,38062,39886,1820-01-01,1848-06-01,deceased
32639,38985,38842,1819-01-01,1840-06-01,deceased
32640,37895,39887,1817-01-01,1849-06-01,deceased
32641,37604,39446,1818-01-01,1843-06-01,deceased
32642,37785,39888,1818-01-01,1866-06-01,deceased
32643,39216,39889,1817-01-01,1835-06-01,deceased
32644,37823,39890,1821-01-01,1864-06-01,deceased
32645,39100,39891,1823-01-01,1843-06-01,deceased
32646,38996,39892,1817-01-01,1880-06-01,deceased
32647,37744,39893,1819-01-01,1856-06-01,deceased
32648,37805,38830,1821-01-01,1866-06-01,deceased
32649,39502,37840,1818-01-01,1840-06-01,deceased
32650,39599,39894,1817-01-01,1860-06-01,deceased
32651,38860,39895,1821-01-01,1869-06-01,deceased
32652,38432,39896,1820-01-01,1845-06-01,deceased
32653,37603,39898,1819-01-01,1875-06-01,deceased
32654,38822,39899,1822-01-01,1881-06-01,deceased
32655,37706,39900,1819-01-01,1851-06-01,deceased
32656,38949,39901,1817-01-01,1851-06-01,deceased
32657,37920,39902,1818-01-01,1839-06-01,deceased
32658,38189,39157,1818-01-01,1861-06-01,deceased
32659,38556,39903,1821-01-01,1873-06-01,deceased
32660,38128,39904,1819-01-01,1864-06-01,deceased
32661,37743,39905,1823-01-01,1841-06-01,deceased
32662,38066,39906,1818-01-01,1871-06-01,deceased
32663,39318,38220,1821-01-01,1846-06-01,deceased
32664,38456,39908,1817-01-01,1841-06-01,deceased
32665,37819,39909,1818-01-01,1841-06-01,deceased
32666,37601,39910,1822-01-01,1841-06-01,deceased
32667,39560,39911,1821-01-01,1848-06-01,deceased
32668,38639,39912,1821-01-01,1837-06-01,deceased
32669,39530,39913,1822-01-01,1855-06-01,deceased
32670,38787,37936,1820-01-01,1849-06-01,deceased
32671,38733,39914,1823-01-01,1856-06-01,deceased
32672,39062,39915,1818-01-01,1844-06-01,deceased
32673,39002,39916,1819-01-01,1877-06-01,deceased
32674,38812,39919,1822-01-01,1847-06-01,deceased
32675,39293,39920,1822-01-01,1860-06-01,deceased
32676,38526,39922,1820-01-01,1856-06-01,deceased
32677,38257,39923,1818-01-01,1867-06-01,deceased
32678,38095,39924,1818-01-01,1840-06-01,deceased
32679,38582,39925,1818-01-01,1837-06-01,deceased
32680,39436,39926,1819-01-01,1839-06-01,deceased
32681,38337,39927,1820-01-01,1853-06-01,deceased
32682,39362,39930,1818-01-01,1841-06-01,deceased
32683,38805,39931,1822-01-01,1858-06-01,deceased
32684,38529,39932,1819-01-01,1870-06-01,deceased
32685,39127,39474,1820-01-01,1842-06-01,deceased
32686,39164,39934,1820-01-01,1844-06-01,deceased
32687,38152,39935,1819-01-01,1836-06-01,deceased
32688,38402,39936,1821-01-01,1855-06-01,deceased
32689,39120,38143,1820-01-01,1850-06-01,deceased
32690,37947,39938,1823-01-01,1864-06-01,deceased
32691,37772,39939,1823-01-01,1854-06-01,deceased
32692,39310,39940,1818-01-01,1842-06-01,deceased
32693,39066,39941,1822-01-01,1862-06-01,deceased
32694,38729,39942,1818-01-01,1868-06-01,deceased
32695,38285,38452,1821-01-01,1849-06-01,deceased
32696,38964,39943,1823-01-01,1852-06-01,deceased
32697,37940,39944,1823-01-01,1858-06-01,deceased
32698,39171,39945,1820-01-01,1871-06-01,deceased
32699,37993,39946,1817-01-01,1852-06-01,deceased
32700,38569,39947,1822-01-01,1841-06-01,deceased
32701,38713,39948,1819-01-01,1848-06-01,deceased
32702,39424,39949,1822-01-01,1881-06-01,deceased
32703,38097,39950,1818-01-01,1843-06-01,deceased
32704,37786,39951,1823-01-01,1865-06-01,deceased
32705,39404,39952,1818-01-01,1843-06-01,deceased
32706,38324,39953,1817-01-01,1859-06-01,deceased
32707,38253,39955,1820-01-01,1852-06-01,deceased
32708,38736,38604,1820-01-01,1847-06-01,deceased
32709,38327,39956,1818-01-01,1849-06-01,deceased
32710,38273,39957,1817-01-01,1855-06-01,deceased
32711,38901,39960,1818-01-01,1847-06-01,deceased
32712,38517,39962,1822-01-01,1846-06-01,deceased
32713,38435,39964,1818-01-01,1840-06-01,deceased
32714,38401,39965,1817-01-01,1873-06-01,deceased
32715,38562,37593,1821-01-01,1856-06-01,deceased
32716,37959,37750,1818-01-01,1844-06-01,deceased
32717,38060,39966,1817-01-01,1841-06-01,deceased
32718,37632,39967,1817-01-01,1840-06-01,deceased
32719,38145,39968,1819-01-01,1837-06-01,deceased
32720,38464,39969,1817-01-01,1867-06-01,deceased
32721,38559,39970,1822-01-01,1854-06-01,deceased
32722,39354,38261,1820-01-01,1851-06-01,deceased
32723,38677,39971,1823-01-01,1844-06-01,deceased
32724,38685,39972,1820-01-01,1868-06-01,deceased
32725,39511,39973,1822-01-01,1880-06-01,deceased
32726,38622,39974,1823-01-01,1851-06-01,deceased
32727,38283,39975,1817-01-01,1866-06-01,deceased
32728,39180,39976,1818-01-01,1837-06-01,deceased
32729,38224,39977,1820-01-01,1872-06-01,deceased
32730,38410,39978,1817-01-01,1836-06-01,deceased
32731,39528,38580,1819-01-01,1874-06-01,deceased
32732,37908,39979,1818-01-01,1853-06-01,deceased
32733,38673,39980,1823-01-01,1849-06-01,deceased
32734,39202,39981,1822-01-01,1881-06-01,deceased
32735,39274,39982,1820-01-01,1875-06-01,deceased
32736,39483,39983,1819-01-01,1860-06-01,deceased
32737,37732,39984,1819-01-01,1840-06-01,deceased
32738,38486,39985,1823-01-01,1880-06-01,deceased
32739,37766,39986,1823-01-01,1851-06-01,deceased
32740,39426,39987,1818-01-01,1841-06-01,deceased
32741,38505,39988,1818-01-01,1847-06-01,deceased
32742,39515,39989,1822-01-01,1868-06-01,deceased
32743,39556,39990,1820-01-01,1852-06-01,deceased
32744,38561,39991,1817-01-01,1838-06-01,deceased
32745,37808,38184,1822-01-01,1870-06-01,deceased
32746,39471,38765,1817-01-01,1866-06-01,deceased
32747,38141,39992,1822-01-01,1860-06-01,deceased
32748,39314,39993,1820-01-01,1875-06-01,deceased
32749,38369,39994,1817-01-01,1833-06-01,deceased
32750,39367,38535,1820-01-01,1883-06-01,deceased
32751,38797,39995,1823-01-01,1845-06-01,deceased
32752,38879,39996,1819-01-01,1848-06-01,deceased
32753,38940,39997,1822-01-01,1870-06-01,deceased
32754,38596,39998,1820-01-01,1838-06-01,deceased
32755,37964,39999,1817-01-01,1852-06-01,deceased
32756,37716,40000,1822-01-01,1849-06-01,deceased
32757,37649,40001,1820-01-01,1846-06-01,deceased
32758,39379,40002,1823-01-01,1884-06-01,deceased
32759,38188,40003,1817-01-01,1854-06-01,deceased
32760,37595,40004,1819-01-01,1875-06-01,deceased
32761,38973,40005,1818-01-01,1845-06-01,deceased
32762,39108,40006,1817-01-01,1841-06-01,deceased
32763,38700,40007,1818-01-01,1860-06-01,deceased
32764,38201,38014,1822-01-01,1845-06-01,deceased
32765,38466,40009,1820-01-01,1861-06-01,deceased
32766,39541,40010,1818-01-01,1836-06-01,deceased
32767,39277,40011,1819-01-01,1862-06-01,deceased
32768,39509,40012,1820-01-01,1851-06-01,deceased
32769,37647,40013,1818-01-01,1856-06-01,deceased
32770,38930,40014,1818-01-01,1871-06-01,deceased
32771,37979,38956,1823-01-01,1851-06-01,deceased
32772,39419,40015,1823-01-01,1847-06-01,deceased
32773,38707,39320,1818-01-01,1876-06-01,deceased
32774,38666,40017,1820-01-01,1842-06-01,deceased
32775,38814,40018,1823-01-01,1844-06-01,deceased
32776,38289,40019,1822-01-01,1849-06-01,deceased
32777,39443,38595,1821-01-01,1854-06-01,deceased
32778,38045,40020,1821-01-01,1861-06-01,deceased
32779,37891,40021,1820-01-01,1864-06-01,deceased
32780,38686,40022,1820-01-01,1851-06-01,deceased
32781,39456,40023,1819-01-01,1853-06-01,deceased
32782,38308,39016,1820-01-01,1848-06-01,deceased
32783,39409,40024,1819-01-01,1860-06-01,deceased
32784,39487,38012,1821-01-01,1849-06-01,deceased
32785,39524,40025,1822-01-01,1841-06-01,deceased
32786,38947,40026,1818-01-01,1845-06-01,deceased
32787,39094,38290,1822-01-01,1862-06-01,deceased
32788,37814,38585,1821-01-01,1842-06-01,deceased
32789,37911,40028,1818-01-01,1836-06-01,deceased
32790,38843,40029,1823-01-01,1847-06-01,deceased
32791,37857,40030,1821-01-01,1851-06-01,deceased
32792,38718,40031,1819-01-01,1835-06-01,deceased
32793,37775,40033,1822-01-01,1863-06-01,deceased
32794,39006,40034,1822-01-01,1850-06-01,deceased
32795,37749,40036,1818-01-01,1857-06-01,deceased
32796,39569,40037,1817-01-01,1841-06-01,deceased
32797,39590,40038,1823-01-01,1851-06-01,deceased
32798,37997,40039,1817-01-01,1873-06-01,deceased
32799,39186,37768,1817-01-01,1846-06-01,deceased
32800,38701,40040,1817-01-01,1853-06-01,deceased
32801,37727,40041,1821-01-01,1869-06-01,deceased
32802,38423,40042,1821-01-01,1863-06-01,deceased
32803,39229,40043,1823-01-01,1843-06-01,deceased
32804,38970,40044,1818-01-01,1859-06-01,deceased
32805,38865,40046,1821-01-01,1847-06-01,deceased
32806,38906,40047,1822-01-01,1853-06-01,deceased
32807,38548,40048,1823-01-01,1846-06-01,deceased
32808,37712,40049,1821-01-01,1844-06-01,deceased
32809,37812,40052,1817-01-01,1837-06-01,deceased
32810,37665,40053,1821-01-01,1862-06-01,deceased
32811,38711,40054,1819-01-01,1847-06-01,deceased
32812,39159,40056,1817-01-01,1839-06-01,deceased
32813,38394,40057,1817-01-01,1876-06-01,deceased
32814,38724,40058,1819-01-01,1840-06-01,deceased
32815,39058,37673,1820-01-01,1843-06-01,deceased
32816,39595,40060,1819-01-01,1856-06-01,deceased
32817,39549,40061,1821-01-01,1841-06-01,deceased
32818,38825,40062,1822-01-01,1876-06-01,deceased
32819,39604,40063,1821-01-01,1849-06-01,deceased
32820,38837,40064,1821-01-01,1848-06-01,deceased
32821,37987,40065,1818-01-01,1867-06-01,deceased
32822,38384,40066,1819-01-01,1865-06-01,deceased
32823,38519,40067,1821-01-01,1875-06-01,deceased
32824,38944,40068,1821-01-01,1850-06-01,deceased
32825,37693,38132,1819-01-01,1856-06-01,deceased
32826,39399,40069,1821-01-01,1840-06-01,deceased
32827,39241,40070,1822-01-01,1874-06-01,deceased
32828,39280,40071,1817-01-01,1844-06-01,deceased
32829,38439,38460,1822-01-01,1851-06-01,deceased
32830,37968,40072,1817-01-01,1855-06-01,deceased
32831,38084,40073,1823-01-01,1869-06-01,deceased
32832,38199,40074,1821-01-01,1852-06-01,deceased
32833,39210,40075,1822-01-01,1848-06-01,deceased
32834,37644,39036,1819-01-01,1859-06-01,deceased
32835,38695,40076,1823-01-01,1870-06-01,deceased
32836,39258,40077,1823-01-01,1839-06-01,deceased
32837,37756,40078,1821-01-01,1845-06-01,deceased
32838,38786,40079,1822-01-01,1848-06-01,deceased
32839,38907,40080,1823-01-01,1848-06-01,deceased
32840,39046,40081,1820-01-01,1872-06-01,deceased
32841,39332,38493,1819-01-01,1874-06-01,deceased
32842,38761,40082,1821-01-01,1865-06-01,deceased
32843,38177,40083,1822-01-01,1854-06-01,deceased
32844,38988,37917,1822-01-01,1874-06-01,deceased
32845,39312,40084,1817-01-01,1879-06-01,deceased
32846,39222,40085,1823-01-01,1845-06-01,deceased
32847,37871,40086,1823-01-01,1876-06-01,deceased
32848,39344,40087,1818-01-01,1854-06-01,deceased
32849,38612,40088,1817-01-01,1840-06-01,deceased
32850,39339,40089,1822-01-01,1885-06-01,deceased
32851,39292,40090,1818-01-01,1835-06-01,deceased
32852,38167,40091,1822-01-01,1870-06-01,deceased
32853,38300,40092,1822-01-01,1867-06-01,deceased
32854,39045,40093,1822-01-01,1848-06-01,deceased
32855,38610,37803,1817-01-01,1845-06-01,deceased
32856,38041,40094,1821-01-01,1851-06-01,deceased
32857,38459,40095,1823-01-01,1848-06-01,deceased
32858,39373,40097,1822-01-01,1847-06-01,deceased
32859,39174,40099,1820-01-01,1852-06-01,deceased
32860,37672,40100,1822-01-01,1843-06-01,deceased
32861,37976,40101,1821-01-01,1839-06-01,deceased
32862,39559,40102,1818-01-01,1836-06-01,deceased
32863,39366,40104,1818-01-01,1839-06-01,deceased
32864,39026,40105,1822-01-01,1844-06-01,deceased
32865,38661,40106,1822-01-01,1840-06-01,deceased
32866,39555,40107,1819-01-01,1856-06-01,deceased
32867,38294,40109,1819-01-01,1844-06-01,deceased
32868,38766,40110,1823-01-01,1862-06-01,deceased
32869,38492,40111,1822-01-01,1846-06-01,deceased
32870,38443,38990,1820-01-01,1864-06-01,deceased
32871,37877,40112,1823-01-01,1866-06-01,deceased
32872,39333,39105,1818-01-01,1868-06-01,deceased
32873,38139,40114,1823-01-01,1857-06-01,deceased
32874,38102,40115,1818-01-01,1868-06-01,deceased
32875,38655,40116,1819-01-01,1871-06-01,deceased
32876,38269,40117,1818-01-01,1853-06-01,deceased
32877,37799,40118,1823-01-01,1853-06-01,deceased
32878,38264,37828,1820-01-01,1858-06-01,deceased
32879,38902,37807,1819-01-01,1845-06-01,deceased
32880,37757,40119,1817-01-01,1842-06-01,deceased
32881,39219,40121,1820-01-01,1862-06-01,deceased
32882,39291,40122,1823-01-01,1846-06-01,deceased
32883,37731,40123,1822-01-01,1847-06-01,deceased
32884,39581,40124,1818-01-01,1861-06-01,deceased
32885,38904,40126,1821-01-01,1847-06-01,deceased
32886,38509,40127,1818-01-01,1844-06-01,deceased
32887,38164,38959,1817-01-01,1862-06-01,deceased
32888,39570,40131,1818-01-01,1880-06-01,deceased
32889,38926,40133,1823-01-01,1849-06-01,deceased
32890,37989,40134,1819-01-01,1843-06-01,deceased
32891,38169,40135,1823-01-01,1866-06-01,deceased
32892,39594,40136,1821-01-01,1838-06-01,deceased
32893,38770,40137,1821-01-01,1855-06-01,deceased
32894,37619,40138,1819-01-01,1883-06-01,deceased
32895,37816,40139,1821-01-01,1846-06-01,deceased
32896,39269,40140,1820-01-01,1872-06-01,deceased
32897,39139,40141,1818-01-01,1851-06-01,deceased
32898,37675,40142,1819-01-01,1852-06-01,deceased
32899,39032,40143,1818-01-01,1851-06-01,deceased
32900,37710,40144,1820-01-01,1859-06-01,deceased
32901,38291,40146,1821-01-01,1856-06-01,deceased
32902,38788,40147,1822-01-01,1849-06-01,deceased
32903,38768,40148,1821-01-01,1885-06-01,deceased
32904,39574,40149,1822-01-01,1850-06-01,deceased
32905,39317,40150,1819-01-01,1863-06-01,deceased
32906,39199,40151,1822-01-01,1870-06-01,deceased
32907,38767,40152,1823-01-01,1854-06-01,deceased
32908,38833,40153,1818-01-01,1843-06-01,deceased
32909,37852,40154,1823-01-01,1884-06-01,deceased
32910,39596,40155,1817-01-01,1869-06-01,deceased
32911,37714,40156,1822-01-01,1874-06-01,deceased
32912,37627,40157,1820-01-01,1860-06-01,deceased
32913,38016,40158,1818-01-01,1839-06-01,deceased
32914,39102,38161,1821-01-01,1865-06-01,deceased
32915,38671,40159,1819-01-01,1847-06-01,deceased
32916,38213,40160,1820-01-01,1857-06-01,deceased
32917,38793,40161,1818-01-01,1836-06-01,deceased
32918,39533,40162,1823-01-01,1842-06-01,deceased
32919,38591,40164,1821-01-01,1843-06-01,deceased
32920,37691,40165,1821-01-01,1843-06-01,deceased
32921,39462,40166,1822-01-01,1861-06-01,deceased
32922,39519,40167,1823-01-01,1852-06-01,deceased
32923,37834,38338,1820-01-01,1879-06-01,deceased
32924,39563,40168,1822-01-01,1858-06-01,deceased
32925,38494,40169,1823-01-01,1857-06-01,deceased
32926,38110,40170,1819-01-01,1841-06-01,deceased
32927,38630,40171,1820-01-01,1838-06-01,deceased
32928,38652,40173,1818-01-01,1845-06-01,deceased
32929,38581,40174,1823-01-01,1844-06-01,deceased
32930,38981,40175,1817-01-01,1858-06-01,deceased
32931,39054,37818,1817-01-01,1853-06-01,deceased
32932,38114,40176,1822-01-01,1861-06-01,deceased
32933,39170,40177,1822-01-01,1853-06-01,deceased
32934,37906,40178,1822-01-01,1889-06-01,deceased
32935,39326,40179,1817-01-01,1869-06-01,deceased
32936,38845,37597,1818-01-01,1857-06-01,deceased
32937,39022,40180,1817-01-01,1868-06-01,deceased
32938,38381,39262,1821-01-01,1855-06-01,deceased
32939,39444,40181,1821-01-01,1861-06-01,deceased
32940,38186,40182,1823-01-01,1854-06-01,deceased
32941,38542,40183,1820-01-01,1861-06-01,deceased
32942,39453,40184,1821-01-01,1839-06-01,deceased
32943,38124,40185,1820-01-01,1845-06-01,deceased
32944,37898,40186,1823-01-01,1863-06-01,deceased
32945,39547,40187,1819-01-01,1842-06-01,deceased
32946,38480,40188,1818-01-01,1837-06-01,deceased
32947,37797,40189,1822-01-01,1840-06-01,deceased
32948,39161,40190,1818-01-01,1860-06-01,deceased
32949,38921,40191,1820-01-01,1871-06-01,deceased
32950,37702,40193,1822-01-01,1862-06-01,deceased
32951,39572,40195,1821-01-01,1878-06-01,deceased
32952,37736,40196,1821-01-01,1841-06-01,deceased
32953,39261,40197,1819-01-01,1838-06-01,deceased
32954,38503,40198,1818-01-01,1852-06-01,deceased
32955,37882,40199,1820-01-01,1843-06-01,deceased
32956,38989,40200,1823-01-01,1859-06-01,deceased
32957,37831,40202,1818-01-01,1840-06-01,deceased
32958,38073,40203,1817-01-01,1875-06-01,deceased
32959,39151,38752,1822-01-01,1846-06-01,deceased
32960,38050,40204,1822-01-01,1863-06-01,deceased
32961,39000,40205,1819-01-01,1849-06-01,deceased
32962,38299,40206,1817-01-01,1840-06-01,deceased
32963,38789,40207,1818-01-01,1848-06-01,deceased
32964,38069,40208,1820-01-01,1845-06-01,deceased
32965,37739,40209,1822-01-01,1840-06-01,deceased
32966,38883,40210,1818-01-01,1865-06-01,deceased
32967,37654,40211,1820-01-01,1872-06-01,deceased
32968,38351,40212,1819-01-01,1837-06-01,deceased
32969,37888,38570,1818-01-01,1838-06-01,deceased
32970,39475,40213,1817-01-01,1835-06-01,deceased
32971,38984,40214,1823-01-01,1861-06-01,deceased
32972,39267,40215,1820-01-01,1851-06-01,deceased
32973,38523,40217,1817-01-01,1834-06-01,deceased
32974,37788,37991,1820-01-01,1862-06-01,deceased
32975,37926,39566,1819-01-01,1838-06-01,deceased
32976,39421,40218,1821-01-01,1843-06-01,deceased
32977,38454,40219,1819-01-01,1844-06-01,deceased
32978,38829,40221,1820-01-01,1863-06-01,deceased
32979,38286,38828,1819-01-01,1843-06-01,deceased
32980,38116,37983,1818-01-01,1837-06-01,deceased
32981,38621,40222,1818-01-01,1837-06-01,deceased
32982,38129,40223,1823-01-01,1844-06-01,deceased
32983,38955,40224,1822-01-01,1885-06-01,deceased
32984,39469,37641,1823-01-01,1864-06-01,deceased
32985,38650,40227,1822-01-01,1849-06-01,deceased
32986,38362,40228,1817-01-01,1844-06-01,deceased
32987,38118,40229,1817-01-01,1878-06-01,deceased
32988,39348,40230,1817-01-01,1849-06-01,deceased
32989,38810,40233,1823-01-01,1874-06-01,deceased
32990,38136,40234,1819-01-01,1864-06-01,deceased
32991,39196,40236,1820-01-01,1845-06-01,deceased
32992,38242,39101,1823-01-01,1887-06-01,deceased
32993,37934,40237,1819-01-01,1852-06-01,deceased
32994,38665,40238,1820-01-01,1839-06-01,deceased
32995,38206,40239,1823-01-01,1845-06-01,deceased
32996,39283,40240,1817-01-01,1853-06-01,deceased
32997,37804,39467,1823-01-01,1852-06-01,deceased
32998,37903,40241,1818-01-01,1836-06-01,deceased
32999,39591,38859,1823-01-01,1859-06-01,deceased
33000,37611,40242,1818-01-01,1848-06-01,deceased
33001,38516,40243,1821-01-01,1869-06-01,deceased
33002,39434,40244,1821-01-01,1856-06-01,deceased
33003,39536,40245,1822-01-01,1882-06-01,deceased
33004,39033,40246,1818-01-01,1845-06-01,deceased
33005,38668,38538,1820-01-01,1877-06-01,deceased
33006,38934,40249,1821-01-01,1844-06-01,deceased
33007,38759,40250,1818-01-01,1834-06-01,deceased
33008,38589,40251,1821-01-01,1840-06-01,deceased
33009,38894,40252,1817-01-01,1851-06-01,deceased
33010,38547,40253,1818-01-01,1841-06-01,deceased
33011,39484,40254,1823-01-01,1875-06-01,deceased
33012,38085,39593,1823-01-01,1841-06-01,deceased
33013,37862,40255,1820-01-01,1858-06-01,deceased
33014,37856,40256,1822-01-01,1863-06-01,deceased
33015,38134,40257,1817-01-01,1839-06-01,deceased
33016,39217,40258,1820-01-01,1873-06-01,deceased
33017,38958,40259,1819-01-01,1841-06-01,deceased
33018,38266,40260,1820-01-01,1857-06-01,deceased
33019,38054,40261,1817-01-01,1855-06-01,deceased
33020,39468,40264,1819-01-01,1878-06-01,deceased
33021,39166,40266,1818-01-01,1855-06-01,deceased
33022,38376,40267,1818-01-01,1842-06-01,deceased
33023,38727,40268,1819-01-01,1870-06-01,deceased
33024,39201,38412,1822-01-01,1848-06-01,deceased
33025,38218,40269,1817-01-01,1836-06-01,deceased
33026,38920,40270,1822-01-01,1861-06-01,deceased
33027,39544,40271,1819-01-01,1848-06-01,deceased
33028,38568,38645,1820-01-01,1880-06-01,deceased
33029,39477,40272,1818-01-01,1860-06-01,deceased
33030,39431,40273,1818-01-01,1836-06-01,deceased
33031,37699,40274,1820-01-01,1843-06-01,deceased
33032,38972,40275,1820-01-01,1839-06-01,deceased
33033,39341,40276,1817-01-01,1846-06-01,deceased
33034,38317,40277,1823-01-01,1874-06-01,deceased
33035,38215,40278,1821-01-01,1863-06-01,deceased
33036,37616,38463,1823-01-01,1862-06-01,deceased
33037,38638,40279,1822-01-01,1844-06-01,deceased
33038,38631,40281,1820-01-01,1846-06-01,deceased
33039,39156,40282,1820-01-01,1870-06-01,deceased
33040,38217,40283,1818-01-01,1855-06-01,deceased
33041,38605,40284,1820-01-01,1851-06-01,deceased
33042,37998,40285,1821-01-01,1862-06-01,deceased
